rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Zcchc2,0.016989076,0.390693693,0.295,0.169,1,1.311023634,,,
Parp9,0.101213994,0.390240384,0.311,0.213,1,1.310611762,,,
Cdc25b,0.000819152,0.390061721,0.181,0.034,1,1.310449466,,,
Gm14858,0.001904744,0.389880788,0.197,0.056,1,1.310285129,,,
Notch3,0.165936738,0.389795274,0.316,0.258,1,1.310207465,,,
Reep5,0.029677124,0.389260207,0.28,0.169,1,1.309721626,,,
Ldlrad3,0.002217929,0.389211843,0.233,0.079,1,1.30967772,,,
Gm15261,0.082658444,0.388713664,0.223,0.135,1,1.309225552,,,
Dhps,0.004326437,0.38867866,0.212,0.079,1,1.309193786,,,
Arntl2,0.010999498,0.388641888,0.264,0.135,1,1.309160417,,,
Cep68,0.005412573,0.387941136,0.285,0.135,1,1.308524681,,,
Mndal,0.14618237,0.387324063,0.166,0.101,1,1.307965115,,,
Lcp1,0.121812967,0.386875142,0.228,0.157,1,1.307558181,,,
Plekhn1,0.007819172,0.386569697,0.275,0.135,1,1.307281376,,,
Polr3c,0.002791775,0.386194206,0.228,0.079,1,1.306941174,,,
Osbpl3,0.002638793,0.386056917,0.902,0.82,1,1.30681681,,,
Flt1,0.410137037,0.385831452,0.249,0.315,1,1.306612595,,,
Slc18b1,0.005451508,0.38577702,0.223,0.09,1,1.306563298,,,
Phykpl,0.011063589,0.385242979,0.409,0.258,1,1.306079739,,,
Ptk2b,0.020479148,0.384995051,0.477,0.337,1,1.305855307,,,
Fbxl2,0.002811721,0.384951293,0.285,0.124,1,1.305815701,,,
Rab11fip1,0.052428483,0.384939901,0.399,0.292,1,1.305805389,,,
Tmed1,0.008780136,0.384248007,0.15,0.045,1,1.305179296,,,
Enpp1,0.015728189,0.384178782,0.228,0.112,1,1.305116671,,,
Ccnd2,0.057794083,0.383935166,0.321,0.225,1,1.304896305,,,
Dennd6a,0.066378894,0.383775309,0.523,0.449,1,1.304751725,,,
Bcar3,0.06341586,0.38358187,0.86,0.831,1,1.304576794,,,
Rbm6,0.016011825,0.383556247,0.86,0.753,1,1.304553623,,,
Dnajc11,0.226573701,0.383205302,0.358,0.315,1,1.304236321,,,
A930015D03Rik,0.010725159,0.382992743,0.415,0.258,1,1.304044175,,,
Zfp266,0.055110531,0.382681658,0.622,0.517,1,1.303763018,,,
Pnpt1,0.023088048,0.382597212,0.321,0.191,1,1.303686706,,,
Stk38l,0.011866158,0.382442432,0.28,0.146,1,1.303546847,,,
Acbd6,0.087605009,0.381820938,0.44,0.348,1,1.302985417,,,
Tmco3,0.033581675,0.380807355,0.181,0.09,1,1.302070311,,,
Luc7l2,0.003511883,0.380748086,0.933,0.921,1,1.30201682,,,
Cnot4,0.04808152,0.380490528,0.803,0.753,1,1.301784397,,,
Dnajc1,0.035537306,0.380487585,0.824,0.764,1,1.301781742,,,
Ccdc6,0.189240678,0.380391654,0.42,0.371,1,1.301695184,,,
Supt3,0.008833766,0.379860227,0.632,0.494,1,1.301215784,,,
Plcg1,0.039018035,0.379665089,0.368,0.258,1,1.301039794,,,
Zfp451,0.166018613,0.379611271,0.321,0.27,1,1.300991261,,,
Rnh1,0.005024775,0.379283449,0.29,0.146,1,1.300695672,,,
Castor2,0.021935859,0.379258837,0.223,0.112,1,1.300673482,,,
Creb5,0.176838775,0.378976053,0.181,0.124,1,1.300418561,,,
Aqp3,0.000437237,0.378670648,0.207,0.045,1,1.300143304,,,
Spire1,0.107339284,0.378220605,0.316,0.236,1,1.299737792,,,
Blmh,0.034047063,0.378186535,0.389,0.27,1,1.299707099,,,
Sqle,0.000130517,0.378061817,0.171,0.011,1,1.299594746,,,
Rbbp7,0.022311424,0.377558408,0.435,0.303,1,1.29914135,,,
Ibtk,0.198954974,0.377450067,0.44,0.393,1,1.299043793,,,
Tgs1,0.024157542,0.37720704,0.409,0.292,1,1.298824982,,,
U2af2,0.00232687,0.377034405,0.269,0.112,1,1.298669572,,,
Chm,0.039908207,0.376931645,0.492,0.393,1,1.298577074,,,
Lrmda,0.03706369,0.376381637,0.845,0.809,1,1.298082104,,,
Man2a2,0.066446219,0.375920196,0.321,0.213,1,1.297666984,,,
Foxk2,0.039071033,0.375381237,0.482,0.371,1,1.297182295,,,
Gm26632,0.068622878,0.375219531,0.389,0.281,1,1.297036906,,,
Casz1,0.191996512,0.37517209,0.477,0.438,1,1.296994256,,,
Trappc12,0.015587554,0.375119975,0.259,0.135,1,1.296947405,,,
Fam102a,0.371775886,0.37465173,0.425,0.404,1,1.296526532,,,
Plek2,0.020752703,0.373909059,0.166,0.067,1,1.295859278,,,
Sdc1,0.034014531,0.373867036,0.404,0.281,1,1.295821532,,,
Lonrf3,0.055175655,0.373328507,0.114,0.045,1,1.295337919,,,
Phactr1,9.48E-05,0.373027427,0.166,0.393,1,1.295067619,,,
Ezh2,0.094455304,0.371970443,0.332,0.247,1,1.294119142,,,
Canx,0.044853418,0.371858197,0.58,0.494,1,1.294018458,,,
Rab5b,0.006620818,0.371134705,0.316,0.169,1,1.293369689,,,
Sgce,0.035996923,0.370248348,0.207,0.112,1,1.292575317,,,
Hpgd,0.047512464,0.370011675,0.13,0.056,1,1.292363289,,,
Vegfd,0.003761423,0.369985318,0.171,0.045,1,1.292339679,,,
Sp1,0.066417731,0.369952153,0.347,0.247,1,1.29230997,,,
Slfn5,0.230478925,0.369688667,0.171,0.124,1,1.292073972,,,
Gm16189,0.005889304,0.369678095,0.244,0.101,1,1.292064504,,,
Nup205,0.024200081,0.369430937,0.269,0.157,1,1.29184317,,,
Icosl,0.004234188,0.369310188,0.187,0.056,1,1.291735051,,,
Zfr,0.033502666,0.369305605,0.855,0.787,1,1.291730947,,,
Rmdn1,0.052902726,0.368830397,0.518,0.382,1,1.291305536,,,
Rspry1,0.126996512,0.368625017,0.482,0.416,1,1.291121721,,,
Galnt2,0.010738494,0.368576626,0.549,0.382,1,1.291078414,,,
Sh3pxd2b,0.079857441,0.368149759,0.228,0.146,1,1.290696464,,,
Thumpd3,0.032680925,0.36813461,0.347,0.213,1,1.290682911,,,
Ccdc125,0.010947437,0.367973213,0.316,0.169,1,1.290538528,,,
Zfp609,0.057619961,0.367579908,0.756,0.674,1,1.290186752,,,
Smarcc1,0.008751662,0.367515393,0.57,0.393,1,1.290129058,,,
Rpe,0.003170392,0.367157059,0.218,0.079,1,1.289808658,,,
Baz2a,0.016424563,0.367010476,0.513,0.36,1,1.289677615,,,
Clic4,0.49887822,0.366857499,0.472,0.449,1,1.289540871,,,
Sucla2,0.003207826,0.366775768,0.301,0.135,1,1.289467818,,,
Bmp6,0.495434578,0.366194122,0.145,0.112,1,1.288948053,,,
Gm20559,0.053519888,0.366170441,0.482,0.371,1,1.288926896,,,
Plxna2,0.023965912,0.364571878,0.601,0.472,1,1.287499505,,,
Mlph,0.004965856,0.364079889,0.306,0.135,1,1.287060516,,,
Grip1os2,0.010384184,0.364073881,0.166,0.056,1,1.287055156,,,
Fbxw2,0.032700842,0.363958641,0.42,0.303,1,1.286952352,,,
Dop1a,0.068704375,0.363632125,0.58,0.506,1,1.286661118,,,
Galnt16,0.057885585,0.363617865,0.13,0.056,1,1.2866484,,,
Ndfip1,0.035969831,0.363552804,0.637,0.506,1,1.286590377,,,
Frrs1,0.127806911,0.363399205,0.404,0.348,1,1.286453406,,,
Esrp2,0.025683452,0.363112322,0.223,0.124,1,1.286197618,,,
Anxa7,0.197247501,0.363075319,0.461,0.416,1,1.286164629,,,
Eif3h,0.010172548,0.362617508,0.409,0.258,1,1.285756555,,,
Smap1,0.246161023,0.362469614,0.492,0.461,1,1.285624755,,,
Dhx15,0.003103123,0.362327813,0.585,0.382,1,1.285498399,,,
Eepd1,0.110455371,0.362170166,0.228,0.157,1,1.285357937,,,
Arhgap35,0.004046448,0.36215151,0.642,0.461,1,1.285341316,,,
Bag3,0.01481168,0.3614387,0.337,0.191,1,1.284706408,,,
Fkbp5,0.222179118,0.361120907,0.549,0.506,1,1.284423448,,,
1700037C18Rik,0.000252388,0.36095368,0.207,0.034,1,1.284274574,,,
Nfe2l2,0.098432851,0.360952915,0.772,0.753,1,1.284273894,,,
Gm15991,0.023803694,0.359763189,0.197,0.09,1,1.283215247,,,
Plin2,0.007867602,0.359516669,0.181,0.067,1,1.282995997,,,
Bicra,0.026261777,0.359208748,0.534,0.404,1,1.28272219,,,
Cfap43,0.04318554,0.359187306,0.285,0.18,1,1.282703126,,,
Tank,0.070955758,0.358787901,0.503,0.416,1,1.282348063,,,
Jpx,0.199284201,0.358570391,0.223,0.169,1,1.282154743,,,
Ppig,0.037695293,0.358362687,0.596,0.506,1,1.281970165,,,
Akap10,0.022958124,0.358338606,0.637,0.562,1,1.281948767,,,
Abcd3,0.004352687,0.358005257,0.617,0.427,1,1.281652595,,,
Baz1b,0.084424701,0.357816425,0.606,0.494,1,1.281484852,,,
Slc22a15,0.0074068,0.357801388,0.404,0.225,1,1.281471496,,,
Jmjd1c,0.035344548,0.357341506,0.865,0.809,1,1.281063071,,,
Wasl,0.020707574,0.35647734,0.725,0.596,1,1.280295951,,,
Psd3,0.06155487,0.355743577,0.896,0.865,1,1.279644951,,,
Patz1,0.200773392,0.355711215,0.29,0.236,1,1.279616247,,,
Sulf2,0.046708786,0.355571862,0.233,0.135,1,1.279492652,,,
Utp14a,0.015053231,0.355479083,0.378,0.236,1,1.279410371,,,
Itgb4,0.010931146,0.355336788,0.601,0.438,1,1.279284187,,,
Safb2,0.018600884,0.354949731,0.575,0.438,1,1.278941017,,,
Irak2,0.064848014,0.354872996,0.435,0.326,1,1.278872994,,,
Ifi35,0.017475261,0.352997616,0.269,0.146,1,1.277211648,,,
Lgals8,0.068138709,0.352562954,0.415,0.315,1,1.276826902,,,
Mapkapk3,0.035740632,0.352325031,0.404,0.281,1,1.276616351,,,
Gm17231,0.01013645,0.352300111,0.187,0.067,1,1.2765943,,,
Mettl16,0.015828184,0.35209751,0.368,0.225,1,1.276415037,,,
Cpd,0.016120732,0.351987956,0.513,0.382,1,1.276318114,,,
Scamp2,0.030488215,0.351840256,0.254,0.146,1,1.276187454,,,
Tspan9,0.076169282,0.351666327,0.679,0.584,1,1.276033608,,,
Mtmr3,0.011502793,0.351630014,0.829,0.708,1,1.27600149,,,
Wapl,0.016014638,0.351297856,0.803,0.708,1,1.275707745,,,
Nfix,0.162402717,0.350632606,0.373,0.303,1,1.275119631,,,
Prpf39,0.007987735,0.350370661,0.653,0.506,1,1.274888133,,,
Eva1a,0.018412841,0.349840933,0.301,0.157,1,1.274420106,,,
Dock9,0.05486508,0.349786818,0.756,0.753,1,1.274372304,,,
Plch2,0.087280189,0.349210244,0.363,0.281,1,1.273863102,,,
Clip2,0.012757685,0.349039248,0.166,0.056,1,1.273712126,,,
H2-D1,0.005936104,0.348597159,0.29,0.146,1,1.273321878,,,
Fes,0.006950774,0.34855675,0.119,0.022,1,1.273286214,,,
Ano10,0.003765104,0.348291792,0.29,0.124,1,1.27305239,,,
Paqr5,0.009948499,0.348114598,0.896,0.831,1,1.272896042,,,
Atg7,0.034354817,0.347850683,0.487,0.348,1,1.27266321,,,
Rnf19b,0.363040958,0.347412046,0.249,0.213,1,1.272276328,,,
Kbtbd11,0.001220751,0.346478561,0.155,0.022,1,1.271453377,,,
Tox,0.513428224,0.346025824,0.482,0.483,1,1.271054441,,,
Sptlc3,0.009504215,0.345952693,0.373,0.202,1,1.270990012,,,
Ccz1,0.051127601,0.345554855,0.43,0.326,1,1.270639571,,,
Polb,0.052630427,0.34477077,0.627,0.528,1,1.269949184,,,
Itpripl2,0.01601443,0.344737541,0.171,0.067,1,1.269919934,,,
Dzip1l,0.009967323,0.344707871,0.42,0.27,1,1.269893818,,,
Nt5dc3,0.000920237,0.344463469,0.218,0.056,1,1.269678708,,,
Gpr87,0.020836221,0.344442823,0.187,0.079,1,1.269660537,,,
Lonrf1,0.070042962,0.344385541,0.166,0.09,1,1.269610127,,,
Ugt2b34,0.001686578,0.34436687,0.104,0,1,1.269593696,,,
Eif4ebp2,0.003962569,0.343952824,0.425,0.247,1,1.269229381,,,
Gm16246,0.019196844,0.343928088,0.119,0.034,1,1.26920762,,,
Ctnnb1,0.019975206,0.343736557,0.585,0.461,1,1.269039133,,,
Sec63,0.002572844,0.343318813,0.715,0.573,1,1.268671725,,,
Cpsf2,0.004648576,0.343157332,0.166,0.045,1,1.26852973,,,
Mapk4,0.924208847,0.343102658,0.145,0.157,1,1.268481658,,,
Tmem63b,0.061665763,0.342985463,0.399,0.303,1,1.268378618,,,
Krcc1,0.098332425,0.34287803,0.337,0.258,1,1.26828417,,,
Sh3rf1,0.291597628,0.342814376,0.917,0.899,1,1.268228213,,,
Smad1,0.16496837,0.342723567,0.466,0.404,1,1.268148388,,,
Slc39a9,0.013204697,0.342221017,0.28,0.146,1,1.267706717,,,
Mettl3,0.026393424,0.34213954,0.187,0.09,1,1.267635124,,,
Krt18,0.051735081,0.342019931,0.554,0.427,1,1.267530033,,,
Rad50,0.06506491,0.341942479,0.373,0.27,1,1.267461986,,,
Trit1,0.046706923,0.341485321,0.358,0.247,1,1.26706042,,,
Tmem189,0.072091734,0.341378532,0.295,0.202,1,1.266966635,,,
Upk1b,0.019037795,0.341095481,0.544,0.404,1,1.266718086,,,
Tigd2,0.093524615,0.340865119,0.155,0.09,1,1.266515838,,,
Coro2a,0.218004328,0.340560129,0.326,0.258,1,1.266248121,,,
Map3k5,0.025683485,0.34038094,0.819,0.685,1,1.266090858,,,
Sqstm1,0.102272969,0.340362525,0.42,0.348,1,1.266074697,,,
Ppip5k2,0.055789763,0.340340432,0.285,0.18,1,1.266055309,,,
2610027K06Rik,0.093746163,0.340236693,0.212,0.135,1,1.265964275,,,
Rnf13,0.033755893,0.340163206,0.378,0.258,1,1.265899792,,,
N4bp1,0.020205307,0.340014601,0.399,0.258,1,1.265769404,,,
Cenpv,0.032625267,0.339999016,0.171,0.079,1,1.265755731,,,
Mtf2,0.10942825,0.339685767,0.544,0.461,1,1.26548093,,,
Rcor1,0.025998199,0.339657637,0.689,0.539,1,1.265456255,,,
Rexo1,0.000592751,0.339235897,0.244,0.067,1,1.265086381,,,
Bmp3,0.333254134,0.339204364,0.212,0.169,1,1.26505873,,,
Lmo4,0.052408805,0.339146836,0.456,0.348,1,1.265008287,,,
Gm44686,0.036075486,0.338960572,0.275,0.169,1,1.264844975,,,
Laptm4a,0.259864956,0.338914888,0.497,0.449,1,1.264804923,,,
Arhgef3,0.029205758,0.338595158,0.819,0.764,1,1.264524648,,,
Nop14,0.016782252,0.338236005,0.244,0.124,1,1.264209888,,,
Pon2,0.165877162,0.337598719,0.228,0.169,1,1.263651569,,,
Comt,0.096558152,0.337519216,0.575,0.483,1,1.263581934,,,
Dctn4,0.045546977,0.337367446,0.513,0.427,1,1.263449014,,,
Btbd3,0.144434588,0.337311591,0.238,0.169,1,1.263400099,,,
Rab18,0.040544004,0.337246904,0.306,0.202,1,1.263343453,,,
Ugcg,0.020516194,0.337192562,0.228,0.112,1,1.263295867,,,
Ccdc88c,0.006135232,0.337146605,0.161,0.045,1,1.263255626,,,
Qtrt1,0.017029219,0.336945254,0.212,0.101,1,1.263079331,,,
Git2,0.066257548,0.336888317,0.549,0.461,1,1.263029484,,,
Gm37494,0.078401674,0.336458248,0.311,0.213,1,1.262653029,,,
Map4k4,0.057877367,0.336323894,0.71,0.596,1,1.262535448,,,
Ppp1r36,0.043811263,0.336139644,0.119,0.045,1,1.262374216,,,
Rabl3,0.120865338,0.33607116,0.176,0.112,1,1.262314293,,,
Tmem192,0.063112709,0.336045623,0.181,0.101,1,1.262291949,,,
Ociad2,0.083814819,0.335881113,0.363,0.258,1,1.262148019,,,
Atf7,0.068999181,0.335786085,0.642,0.539,1,1.262064886,,,
Trim30a,0.053667011,0.335621379,0.342,0.213,1,1.26192081,,,
Zfp867,0.00750478,0.335160084,0.135,0.034,1,1.261517381,,,
Scap,0.044141325,0.335143623,0.301,0.191,1,1.261502988,,,
Clmp,0.000946557,0.334968374,0.114,0,1,1.261349758,,,
Airn,0.004998878,0.334740904,0.876,0.764,1,1.261150896,,,
Smg9,0.067456509,0.334419373,0.233,0.146,1,1.260869857,,,
Nipal4,0.043168948,0.334375447,0.181,0.09,1,1.260831468,,,
Lin52,0.234437192,0.333383422,0.487,0.427,1,1.259964794,,,
B3gat3,0.004420551,0.333054071,0.259,0.112,1,1.259677191,,,
Gbe1,0.100054985,0.332792887,0.363,0.281,1,1.25944916,,,
Mosmo,0.0429504,0.332602365,0.435,0.315,1,1.259282849,,,
Phf11d,0.010384184,0.33254936,0.166,0.056,1,1.259236583,,,
Gm28375,0.220415931,0.332386037,0.28,0.225,1,1.259094038,,,
Ubap2l,0.028827286,0.332354848,0.694,0.584,1,1.259066818,,,
Mapre1,0.023597067,0.332267541,0.337,0.213,1,1.258990626,,,
Atf7ip,0.13821083,0.331974643,0.622,0.528,1,1.258735049,,,
Gm43462,0.035489082,0.33164805,0.14,0.056,1,1.258450134,,,
Pfdn2,0.02063868,0.331573141,0.223,0.112,1,1.258384792,,,
Slc25a37,0.020128826,0.331409166,0.301,0.18,1,1.258241774,,,
Ndufaf2,0.088684104,0.331206065,0.383,0.292,1,1.258064652,,,
Emcn,0.572209404,0.330916368,0.197,0.169,1,1.257812055,,,
Dcaf5,0.058031705,0.33089522,0.627,0.551,1,1.257793617,,,
Top2b,0.047384948,0.330771417,0.523,0.416,1,1.257685686,,,
Gan,0.090162518,0.330438322,0.342,0.258,1,1.257395341,,,
Naa15,0.012445129,0.330337581,0.705,0.573,1,1.257307542,,,
Edem2,0.010341273,0.330174143,0.15,0.045,1,1.257165113,,,
Wdr53,0.004910592,0.329988999,0.124,0.022,1,1.257003789,,,
Isy1,0.035844629,0.328880574,0.197,0.101,1,1.256038402,,,
Gm17546,0.012916328,0.328853578,0.109,0.022,1,1.256014899,,,
Catsperd,0.079020766,0.32885221,0.181,0.101,1,1.256013708,,,
Cry2,0.072047986,0.32852927,0.238,0.146,1,1.255732588,,,
Vps26c,0.003752858,0.328481625,0.223,0.079,1,1.255691118,,,
Abcc3,0.038603966,0.328004998,0.658,0.539,1,1.25527634,,,
Kdm3b,0.022326441,0.327701041,0.699,0.596,1,1.255011898,,,
4930599N23Rik,0.033089595,0.327671931,0.202,0.101,1,1.254986575,,,
Ece1,0.147812737,0.327610147,0.409,0.36,1,1.25493283,,,
Purg,0.082014425,0.326915922,0.166,0.09,1,1.254329102,,,
Dgka,0.007612779,0.326723335,0.492,0.326,1,1.254161672,,,
Ppp1cb,0.016992462,0.326391091,0.756,0.753,1,1.253872878,,,
Aebp2,0.03513106,0.326345817,0.56,0.427,1,1.253833531,,,
Lpin2,0.755794382,0.326298468,0.71,0.775,1,1.253792381,,,
Setd1b,0.013621985,0.32606769,0.244,0.124,1,1.253591837,,,
Nvl,0.020445046,0.326061403,0.446,0.303,1,1.253586374,,,
Nap1l4,0.013608489,0.326015725,0.43,0.27,1,1.253546684,,,
Mob4,0.145929641,0.325773074,0.466,0.404,1,1.253335864,,,
Tkt,0.145210385,0.325722146,0.192,0.124,1,1.253291621,,,
Oxa1l,0.013856478,0.325492803,0.207,0.09,1,1.253092403,,,
Dlat,0.024690969,0.325475745,0.316,0.191,1,1.253077587,,,
5031439G07Rik,0.274861916,0.32531707,0.337,0.292,1,1.252939775,,,
Sf3b2,0.008477436,0.325300414,0.383,0.225,1,1.252925309,,,
Gm12146,0.043812836,0.325264752,0.223,0.124,1,1.252894339,,,
Os9,0.004010654,0.325157145,0.212,0.079,1,1.252800892,,,
Slc25a53,0.02425531,0.325042927,0.15,0.056,1,1.252701712,,,
Arl6ip1,0.005137438,0.324940709,0.326,0.169,1,1.252612958,,,
Tacc2,0.275902627,0.324912848,0.425,0.517,1,1.252588768,,,
Anxa8,0.015632712,0.324790273,0.104,0.022,1,1.25248235,,,
Ctdspl2,0.235444918,0.324768834,0.482,0.438,1,1.252463738,,,
Hook2,0.072181457,0.324752378,0.492,0.382,1,1.252449451,,,
Pecam1,0.1726942,0.324744429,0.202,0.146,1,1.252442551,,,
Wdr75,0.008823178,0.324691736,0.228,0.101,1,1.252396807,,,
Prr14l,0.047258492,0.324196047,0.663,0.584,1,1.251966576,,,
Chic2,0.040210054,0.323787694,0.565,0.461,1,1.251612259,,,
Stx8,0.075954194,0.323370996,0.725,0.719,1,1.251250804,,,
Fam53a,0.130922863,0.323347697,0.187,0.124,1,1.251230597,,,
Klhdc10,0.072034051,0.323181064,0.523,0.416,1,1.251086086,,,
Bace2,0.018176553,0.323010915,0.446,0.292,1,1.250938544,,,
Nbr1,0.010683215,0.322964185,0.373,0.213,1,1.250898026,,,
Fbxo42,0.015955716,0.322515122,0.456,0.315,1,1.250508724,,,
Sc5d,0.047107121,0.321998762,0.223,0.135,1,1.25006123,,,
Glod4,0.011217817,0.321974436,0.228,0.101,1,1.250040152,,,
BC016579,0.090545524,0.321902617,0.119,0.056,1,1.249977925,,,
Faf2,0.013892007,0.321836349,0.549,0.416,1,1.249920511,,,
Xpot,0.024372607,0.321757252,0.306,0.18,1,1.249851985,,,
Acss2,0.058635358,0.321706417,0.212,0.124,1,1.249807945,,,
Spred2,0.005871369,0.321677207,0.85,0.764,1,1.249782641,,,
Kcnrg,0.006222125,0.321599357,0.176,0.056,1,1.249715203,,,
Sbno1,0.004313732,0.32127372,0.694,0.494,1,1.249433156,,,
E2f3,0.074063415,0.321251263,0.316,0.225,1,1.249413707,,,
Gm7480,0.009103128,0.32086092,0.223,0.09,1,1.249075705,,,
Ggta1,0.059851752,0.320810644,0.13,0.056,1,1.249032177,,,
Meis2,0.26990166,0.320806158,0.301,0.371,1,1.249028294,,,
Sp100,0.187588214,0.320641267,0.306,0.236,1,1.248885546,,,
Alg13,0.214483212,0.320597438,0.207,0.157,1,1.248847605,,,
Gm43713,0.021401965,0.320544948,0.295,0.169,1,1.248802169,,,
Entpd3,0.006119483,0.320338232,0.218,0.079,1,1.248623248,,,
Sinhcaf,0.125374902,0.320134312,0.166,0.101,1,1.248446771,,,
Htr2b,0.022255422,0.319961761,0.166,0.067,1,1.248297462,,,
Cog1,0.005453338,0.319958518,0.181,0.056,1,1.248294656,,,
Gm28501,0.047088119,0.319583251,0.161,0.079,1,1.247969997,,,
Tent5d,0.05528604,0.31904025,0.176,0.09,1,1.247500376,,,
Fads1,0.030897699,0.318841352,0.155,0.067,1,1.2473284,,,
Rtn4,0.158837954,0.31874768,0.824,0.685,1,1.247247415,,,
1600014C10Rik,0.00478608,0.318707402,0.145,0.034,1,1.247212595,,,
Sh3glb1,0.090763341,0.318366286,0.539,0.438,1,1.246917735,,,
Gm17108,0.028854167,0.318322464,0.14,0.056,1,1.24687986,,,
Tmco4,0.086119664,0.318249338,0.44,0.326,1,1.246816661,,,
Uimc1,0.053985338,0.318035746,0.482,0.382,1,1.246632082,,,
Ttc38,0.007005774,0.317865325,0.176,0.056,1,1.24648483,,,
Ints7,0.197451742,0.31749155,0.259,0.202,1,1.246161931,,,
Alpl,0.001686578,0.317472874,0.104,0,1,1.246145799,,,
Ppp1r14c,0.016034544,0.317455975,0.249,0.112,1,1.246131203,,,
Lmo1,0.002123498,0.317252011,0.166,0.034,1,1.245955041,,,
Sec61a1,0.021334995,0.317067926,0.311,0.18,1,1.24579607,,,
Pou6f1,0.134933139,0.316966287,0.254,0.18,1,1.245708306,,,
Vill,0.106458274,0.316567324,0.181,0.112,1,1.245363865,,,
Fgfr1op2,0.101574951,0.316021599,0.472,0.371,1,1.244892873,,,
Adgrg2,0.035647929,0.315984369,0.238,0.124,1,1.244860748,,,
Zfp809,0.050753768,0.315903757,0.596,0.472,1,1.244791192,,,
4930581F22Rik,0.006045735,0.315750203,0.181,0.056,1,1.244658709,,,
Kif23,0.158015926,0.315569909,0.202,0.135,1,1.244503173,,,
Ptdss1,0.016455577,0.315526499,0.238,0.112,1,1.244465728,,,
Stx11,0.042195143,0.315166282,0.166,0.079,1,1.244155043,,,
Tdrd7,0.095129817,0.315084471,0.358,0.258,1,1.244084493,,,
Usp47,0.076563872,0.31492745,0.808,0.753,1,1.243949096,,,
2510039O18Rik,0.017252385,0.314586939,0.166,0.067,1,1.243655529,,,
Gm29587,0.049579839,0.314543326,0.119,0.045,1,1.243617933,,,
Sbf1,0.003977192,0.314463521,0.181,0.056,1,1.243549143,,,
Gnas,0.074714804,0.314456339,0.689,0.584,1,1.243542951,,,
Lacc1,0.035739374,0.314454929,0.14,0.056,1,1.243541737,,,
Sprr2f,0.506189471,0.314385057,0.104,0.079,1,1.243481511,,,
Gm15614,0.032383512,0.313739972,0.42,0.292,1,1.242925627,,,
Farsb,0.170008864,0.313327378,0.342,0.27,1,1.242570215,,,
Ccdc106,0.141818187,0.313287161,0.176,0.112,1,1.242535577,,,
Clint1,0.070737942,0.313270656,0.865,0.888,1,1.242521362,,,
Utp4,0.012108786,0.313244723,0.207,0.09,1,1.242499028,,,
Gm13684,0.951195657,0.313163181,0.29,0.315,1,1.242428803,,,
Lims1,0.029064456,0.312976984,0.777,0.629,1,1.242268463,,,
Bbof1,0.012137961,0.312788022,0.212,0.09,1,1.242105764,,,
Gdpd5,0.023711252,0.312645516,0.311,0.18,1,1.241983077,,,
Matr3,0.207377166,0.31256764,0.446,0.416,1,1.241916037,,,
Eif3c,0.075183716,0.312524818,0.337,0.236,1,1.241879175,,,
Eng,0.078302265,0.312487584,0.207,0.124,1,1.241847125,,,
Eif3j1,0.047180022,0.312469191,0.383,0.27,1,1.241831292,,,
Gm37768,0.010198178,0.312400103,0.244,0.112,1,1.241771825,,,
Brd9,0.005875804,0.312388692,0.29,0.135,1,1.241762003,,,
Sec61a2,0.100642853,0.311910326,0.383,0.292,1,1.24135033,,,
Tecpr1,0.156923399,0.311811977,0.295,0.225,1,1.24126571,,,
Ascc2,0.05178102,0.311783484,0.456,0.337,1,1.241241195,,,
Cd80,0.005043727,0.311707007,0.109,0.011,1,1.241175399,,,
Serinc5,0.237504363,0.311698028,0.29,0.236,1,1.241167674,,,
Las1l,0.199053004,0.311573773,0.29,0.225,1,1.241060781,,,
Fbl,0.006775345,0.310719083,0.238,0.101,1,1.240325762,,,
Ddb2,0.019340142,0.310291977,0.285,0.157,1,1.239958621,,,
Rhot1,0.002327488,0.30992984,0.549,0.337,1,1.239647413,,,
Ddx55,0.045488336,0.309765691,0.244,0.146,1,1.239506375,,,
Rbm3,0.001309713,0.309760964,0.192,0.045,1,1.239502313,,,
Fam160b2,0.085811752,0.309418615,0.228,0.146,1,1.239208217,,,
Cbx1,0.072924744,0.309398924,0.409,0.303,1,1.239191303,,,
Vps72,0.02797522,0.309197957,0.28,0.157,1,1.239018696,,,
Fam234a,0.014468623,0.308888605,0.383,0.236,1,1.238753046,,,
Tmc8,0.003616694,0.308860891,0.114,0.011,1,1.23872925,,,
Pa2g4,0.045480228,0.308523371,0.192,0.101,1,1.238439482,,,
Smim14,0.025824506,0.308316389,0.694,0.562,1,1.238261817,,,
Slc44a3,0.057664993,0.307409228,0.326,0.213,1,1.237483447,,,
Prkab1,0.075658729,0.307389843,0.332,0.247,1,1.23746682,,,
Ppp4r1,0.019692218,0.306879048,0.544,0.371,1,1.237028765,,,
Crbn,0.002633151,0.306784829,0.207,0.067,1,1.23694798,,,
Klhl29,0.310871679,0.306738427,0.114,0.079,1,1.236908196,,,
Pls1,0.549999192,0.306473763,0.259,0.247,1,1.236681305,,,
Gtpbp2,0.019831208,0.306175509,0.295,0.169,1,1.236425668,,,
Slc26a2,0.090627582,0.306003702,0.212,0.135,1,1.236278433,,,
Snrnp48,0.026783688,0.30593161,0.482,0.337,1,1.236216657,,,
