rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Myzap,0.185994171,0.317309299,0.658,0.538,1,1.246004517,,,
Gemin5,0.82218826,0.317106459,0.079,0.103,1,1.245829344,,,
Impact,0.120011462,0.316757087,0.263,0.128,1,1.245527683,,,
Osbp,0.796639376,0.316483864,0.263,0.256,1,1.245291822,,,
Slc26a7,0.048665912,0.31620243,0.158,0.026,1,1.245048921,,,
Hadhb,0.019255733,0.316176799,0.289,0.077,1,1.245026801,,,
Tesk2,0.511335854,0.316144737,0.447,0.462,1,1.244999133,,,
Aopep,0.146531849,0.315760465,1,1,1,1.244667562,,,
Tbl2,0.07763471,0.315751733,0.132,0.026,1,1.244660029,,,
Pibf1,0.33350194,0.31559316,0.553,0.487,1,1.24452323,,,
Pcbp3,0.694230233,0.315481935,0.342,0.333,1,1.244427287,,,
Gm671,0.479311494,0.315255251,0.263,0.205,1,1.244231771,,,
Cldn5,0.633230392,0.314859684,0.158,0.128,1,1.243890667,,,
Sec24b,0.406005685,0.314361401,0.526,0.487,1,1.243461122,,,
Zfp251,0.17019912,0.314360315,0.105,0.026,1,1.243460186,,,
Nr4a1,0.386573057,0.313368094,0.105,0.051,1,1.242605284,,,
U2surp,0.153322629,0.312922427,0.447,0.308,1,1.242221487,,,
Osgepl1,0.126136874,0.312807504,0.158,0.051,1,1.242122537,,,
Tmem39b,0.176459253,0.312103205,0.184,0.077,1,1.241516302,,,
Gm11149,0.040053808,0.311724001,0.105,0,1,1.24119002,,,
Snrnp48,0.471701389,0.311708455,0.368,0.308,1,1.241176645,,,
Pten,0.175472354,0.311553265,0.605,0.462,1,1.241043139,,,
Tent5d,0.253729725,0.311470765,0.158,0.077,1,1.240972172,,,
1110059E24Rik,1,0.311441377,0.263,0.282,1,1.240946894,,,
Irs1,0.502265161,0.311157851,0.316,0.256,1,1.24070304,,,
Rcan1,0.914186673,0.311152397,0.211,0.205,1,1.24069835,,,
Ranbp3l,0.653319524,0.311069596,0.184,0.256,1,1.240627145,,,
Ttc21b,0.841026664,0.310962579,0.132,0.128,1,1.24053512,,,
Pef1,0.198468544,0.30991128,0.263,0.154,1,1.239631465,,,
C87436,0.938465561,0.309802833,0.211,0.231,1,1.239538286,,,
Hnrnpk,0.765148742,0.309169029,0.237,0.308,1,1.238993852,,,
Hat1,0.840110873,0.30912464,0.158,0.154,1,1.238955731,,,
Gm31323,0.1489855,0.308716933,0.105,0.026,1,1.238605651,,,
Atp8b5,0.205274129,0.308318685,0.132,0.051,1,1.238263788,,,
Nudt13,0.46250182,0.307835403,0.211,0.154,1,1.237849056,,,
Zfp961,0.235878423,0.307613971,0.263,0.154,1,1.23765908,,,
Ttf2,0.205274129,0.307246601,0.132,0.051,1,1.237343961,,,
Hsd3b2,0.82218826,0.306693072,0.079,0.103,1,1.236869311,,,
Tra2a,0.616024117,0.306217974,0.763,0.821,1,1.236462061,,,
Lpar3,0.360789867,0.306073428,0.132,0.077,1,1.236338185,,,
Naa35,0.989257851,0.305787889,0.237,0.256,1,1.236093512,,,
Celf1,0.155075702,0.305440138,0.737,0.769,1,1.235795597,,,
Sep-10,0.267980163,0.305396405,0.342,0.256,1,1.235758136,,,
Pkia,0.897559854,0.304595156,0.342,0.41,1,1.235072007,,,
Drg1,0.263331972,0.304558631,0.447,0.333,1,1.235040739,,,
Nap1l1,0.510604998,0.304529188,0.474,0.462,1,1.235015534,,,
Tcf7l2,0.327934584,0.304164337,0.816,0.744,1,1.234703244,,,
Pcolce,0.02068038,0.304025503,0.132,0,1,1.234584431,,,
Notch2,0.156246256,0.304005403,0.5,0.333,1,1.23456723,,,
Erc1,0.197510432,0.303993448,0.763,0.667,1,1.234557,,,
Rab2b,0.62197191,0.303948005,0.132,0.103,1,1.234518114,,,
Leprotl1,0.24621237,0.303362986,0.158,0.077,1,1.234017613,,,
Rassf10,0.220271137,0.30298405,0.132,0.051,1,1.23369353,,,
Chp1,0.212190016,0.302640468,0.421,0.308,1,1.233399758,,,
Vezf1,0.529394698,0.302576062,0.474,0.436,1,1.233344697,,,
Tmem216,0.093562598,0.301975512,0.132,0.026,1,1.232831399,,,
Rab3b,0.152712875,0.301826114,0.474,0.333,1,1.232703741,,,
Stard3nl,0.674476685,0.30160067,0.132,0.103,1,1.232511126,,,
Lama5,0.257168413,0.301329318,0.474,0.359,1,1.232279329,,,
Ifngr2,0.070625529,0.301298293,0.184,0.051,1,1.232252829,,,
Fbxl18,0.391918409,0.300596073,0.132,0.077,1,1.231653186,,,
Vps54,0.123616197,0.300450999,0.605,0.436,1,1.23152934,,,
Larp4,0.865443761,0.300365425,0.395,0.462,1,1.231456293,,,
Psmd12,0.284636133,0.300261199,0.342,0.256,1,1.231367331,,,
Ywhag,0.684780601,0.300229087,0.184,0.154,1,1.231339923,,,
Mdfic,0.189803293,0.299569876,0.632,0.462,1,1.230777416,,,
Txn2,0.981315177,0.299525167,0.158,0.179,1,1.230739275,,,
Rab5a,0.549893121,0.29944527,0.316,0.282,1,1.230671118,,,
Manba,0.910553771,0.299387988,0.342,0.385,1,1.230622255,,,
Xpc,0.283911717,0.299250879,0.184,0.103,1,1.230505306,,,
Abca5,0.566817568,0.298973906,0.316,0.282,1,1.230269093,,,
Zdhhc4,0.07763471,0.298942089,0.132,0.026,1,1.23024196,,,
Rspo1,0.040053808,0.298909128,0.105,0,1,1.230213854,,,
Fkbp1a,0.302272938,0.298769329,0.237,0.154,1,1.230094651,,,
E2f1,0.247429326,0.298704718,0.263,0.154,1,1.230039562,,,
1700109H08Rik,0.56496643,0.298686704,0.237,0.205,1,1.230024203,,,
Fmn1,0.654249736,0.298470022,0.605,0.59,1,1.229839476,,,
Blvra,0.656489378,0.298355219,0.105,0.154,1,1.229741616,,,
Fbl,0.220271137,0.298130306,0.132,0.051,1,1.229549917,,,
Arhgap24,0.077104169,0.297911476,1,0.974,1,1.229363431,,,
Zfp462,0.516019663,0.297772524,0.711,0.718,1,1.229245032,,,
Atrn,0.74864307,0.297691046,0.526,0.487,1,1.22917561,,,
Primpol,0.621531765,0.297658932,0.211,0.179,1,1.22914825,,,
Haus2,0.155820063,0.297547663,0.105,0.026,1,1.229053454,,,
Eif2s3x,0.109834892,0.297485882,0.263,0.128,1,1.229000823,,,
Dstyk,0.185332121,0.297403695,0.421,0.256,1,1.228930812,,,
Mapk6,0.416365794,0.297377665,0.289,0.231,1,1.228908638,,,
Topors,0.046377956,0.297288617,0.158,0.026,1,1.228832789,,,
Anks1b,0.916160926,0.297274666,0.211,0.231,1,1.228820906,,,
Cyp2s1,0.220271137,0.297195384,0.132,0.051,1,1.228753379,,,
Tmem165,0.252986521,0.297158831,0.316,0.205,1,1.228722247,,,
Gm20089,0.02068038,0.296779764,0.132,0,1,1.228399444,,,
Srpr,0.239392563,0.296713926,0.447,0.333,1,1.228343387,,,
Eftud2,0.40871662,0.296418822,0.237,0.179,1,1.228092154,,,
Arpc1a,0.179142945,0.296203734,0.263,0.154,1,1.227909074,,,
Rsl1d1,0.331491845,0.295536629,0.184,0.103,1,1.227341418,,,
Ptbp1,0.24421452,0.295450599,0.132,0.051,1,1.227268232,,,
2900076A07Rik,0.093562598,0.295318623,0.132,0.026,1,1.227155968,,,
Smc2,0.162889955,0.295252635,0.105,0.026,1,1.22709984,,,
Plekhg1,0.087777924,0.295204604,0.947,0.872,1,1.227058987,,,
Ddr1,0.850491211,0.295179006,0.237,0.256,1,1.227037216,,,
Mysm1,0.722600498,0.294981251,0.526,0.462,1,1.226869033,,,
Tmcc1,0.125629892,0.294880359,0.816,0.667,1,1.226783237,,,
Snx30,0.968863689,0.294655404,0.158,0.179,1,1.226591964,,,
Fosl2,0.550615714,0.294578655,0.211,0.179,1,1.226526712,,,
Smad6,0.179805135,0.294488328,0.316,0.205,1,1.226449922,,,
Ppt2,0.400472595,0.294297637,0.211,0.154,1,1.226287825,,,
Oaz2,0.448021706,0.294266409,0.158,0.103,1,1.226261281,,,
Epn2,0.262897272,0.293763062,0.526,0.462,1,1.225833522,,,
Phf12,0.268712689,0.293736359,0.421,0.333,1,1.225810832,,,
Ackr4,0.02068038,0.293660134,0.132,0,1,1.225746069,,,
Csta2,0.040053808,0.293446953,0.105,0,1,1.225564958,,,
Iqgap1,0.479847249,0.29336163,0.553,0.769,1,1.225492479,,,
Camkmt,0.865639691,0.292841805,0.553,0.615,1,1.225050995,,,
Rexo1,0.160300094,0.292744546,0.184,0.077,1,1.224968411,,,
Mtmr1,0.371464505,0.292688787,0.342,0.256,1,1.224921067,,,
Hspbp1,0.155820063,0.292514938,0.105,0.026,1,1.22477347,,,
Abcb7,0.829726724,0.292455166,0.5,0.564,1,1.224722728,,,
Mpp5,0.270263928,0.292449723,0.868,0.821,1,1.224718107,,,
Slc25a32,0.890879722,0.292298363,0.158,0.154,1,1.224589623,,,
Nsmce1,0.198060188,0.292238279,0.132,0.051,1,1.224538624,,,
Naa20,0.284836508,0.292186798,0.211,0.128,1,1.224494928,,,
Prrc1,0.885566115,0.291671091,0.184,0.179,1,1.224057297,,,
Tgfbr3,0.322092068,0.29139271,0.868,0.821,1,1.223821127,,,
Snta1,0.273355422,0.291249209,0.447,0.333,1,1.223699403,,,
Cmya5,0.121440874,0.290729973,0.158,0.051,1,1.223259064,,,
Sft2d1,0.31629629,0.290677588,0.237,0.154,1,1.223214648,,,
Ankrd24,0.444252622,0.290604672,0.211,0.154,1,1.223152826,,,
Zfp758,0.126136874,0.290600005,0.158,0.051,1,1.223148869,,,
Ubr5,0.341744993,0.290460233,0.684,0.641,1,1.223030374,,,
Dpf2,0.295418785,0.29027936,0.237,0.154,1,1.22287705,,,
Zfp810,0.11262088,0.290152405,0.316,0.154,1,1.222769443,,,
Phykpl,0.217251241,0.289912697,0.342,0.205,1,1.222566293,,,
Gm16599,0.868844446,0.289736169,0.421,0.41,1,1.222416709,,,
Aif1l,0.346378082,0.289677411,0.316,0.231,1,1.222366924,,,
Gm26827,0.24621237,0.289647633,0.158,0.077,1,1.222341694,,,
Fam76b,0.317757565,0.289614844,0.342,0.282,1,1.222313913,,,
Dhrs3,0.683973377,0.289524608,0.237,0.205,1,1.222237464,,,
Epb41l3,0.836545422,0.289238802,0.184,0.205,1,1.221995355,,,
Fbxl20,0.475562877,0.289225151,0.684,0.615,1,1.221983793,,,
Abca9,0.44257302,0.288377809,0.342,0.256,1,1.221266293,,,
Ebag9,0.130973111,0.288022095,0.158,0.051,1,1.220965211,,,
Il15ra,0.094158064,0.287914445,0.289,0.128,1,1.22087411,,,
2610020C07Rik,0.336314203,0.287878933,0.263,0.179,1,1.220844058,,,
Eif4h,0.307912777,0.287856358,0.342,0.256,1,1.220824955,,,
Odf2,0.36088631,0.287791073,0.237,0.154,1,1.220769711,,,
Shc1,0.471780953,0.287706586,0.211,0.154,1,1.220698223,,,
Usp14,0.234794948,0.287461942,0.447,0.333,1,1.220491241,,,
Fbxo4,0.205844998,0.28723056,0.368,0.231,1,1.220295513,,,
Arfgef3,0.849807301,0.287196243,0.184,0.179,1,1.220266486,,,
Nlk,0.374874001,0.28714587,0.921,0.821,1,1.22022388,,,
Pgrmc2,0.02068038,0.286418444,0.132,0,1,1.219608782,,,
Gm43466,0.504065091,0.286173499,0.237,0.179,1,1.219401731,,,
Rchy1,0.300713178,0.286117093,0.368,0.282,1,1.219354056,,,
Slc38a10,0.22845164,0.2861157,0.237,0.128,1,1.219352879,,,
Serpinb6a,0.718062074,0.286099682,0.211,0.179,1,1.219339341,,,
Fmr1,0.794813978,0.286051686,0.342,0.333,1,1.219298776,,,
Tcp11l2,0.878137048,0.285518884,0.158,0.154,1,1.21884856,,,
Rras2,0.46034786,0.285289931,0.658,0.59,1,1.218655146,,,
Crbn,0.160300094,0.285111195,0.184,0.077,1,1.218504176,,,
Slc25a23,0.238473301,0.284811837,0.211,0.128,1,1.218251364,,,
Ralgapb,0.412169788,0.284516777,0.526,0.487,1,1.218002232,,,
Gm13830,0.1489855,0.284120988,0.105,0.026,1,1.217668131,,,
Minpp1,0.027602778,0.284043484,0.184,0.026,1,1.217602718,,,
Cdk19,0.674633677,0.283782773,0.368,0.359,1,1.217382703,,,
Lrrk1,0.319923153,0.283778155,0.579,0.487,1,1.217378806,,,
Aff1,0.543926064,0.283545322,0.842,0.897,1,1.217182352,,,
Creb3l2,0.48562301,0.28248926,0.763,0.769,1,1.216291694,,,
Fbxo30,0.669412105,0.282368953,0.158,0.128,1,1.21619027,,,
Socs4,1,0.281647918,0.158,0.179,1,1.215582591,,,
Sox5,0.16895594,0.281431643,0.974,0.923,1,1.215400376,,,
Rnf114,0.148256005,0.281247657,0.289,0.154,1,1.215245386,,,
Hagh,0.289269209,0.281180689,0.263,0.179,1,1.215188978,,,
4933424L21Rik,0.040053808,0.28117348,0.105,0,1,1.215182905,,,
Man1b1,0.433746656,0.280774926,0.184,0.128,1,1.214847249,,,
Myl12a,0.073515606,0.280718628,0.184,0.051,1,1.214799844,,,
Tmem9b,0.645747507,0.280379511,0.105,0.077,1,1.214514329,,,
Fam172a,0.403190972,0.280153289,0.868,0.923,1,1.214323901,,,
Tsn,0.031235517,0.279981606,0.211,0.051,1,1.214179404,,,
Prr13,0.36298639,0.279870151,0.105,0.051,1,1.214085607,,,
Gm19461,0.038748245,0.279717362,0.211,0.051,1,1.213957035,,,
Tspan15,0.144678374,0.279561002,0.447,0.256,1,1.213825473,,,
Rint1,0.1830045,0.279466224,0.211,0.103,1,1.213745733,,,
Gmeb2,0.285927541,0.279327168,0.342,0.231,1,1.21362875,,,
Mfap3,0.224714316,0.27909446,0.263,0.154,1,1.213433007,,,
Gid4,0.841026664,0.279078905,0.132,0.128,1,1.213419924,,,
B4galt6,0.876646441,0.278904707,0.105,0.128,1,1.213273419,,,
Slc25a25,0.676969939,0.278878531,0.158,0.205,1,1.213251405,,,
Mpdu1,0.160300094,0.278840213,0.184,0.077,1,1.213219182,,,
Fam120a,0.667887469,0.278652361,0.526,0.487,1,1.21306122,,,
Zc3h7b,0.354174613,0.278376328,0.342,0.231,1,1.212829145,,,
Gm12940,0.231649289,0.278182153,0.158,0.077,1,1.212665919,,,
Sox5os3,0.121440874,0.278057498,0.158,0.051,1,1.212561144,,,
Lin7c,0.38136572,0.277916978,0.132,0.077,1,1.212443046,,,
Bicra,0.54437803,0.277849248,0.5,0.487,1,1.212386126,,,
Gm10603,0.023783813,0.27771542,0.184,0.026,1,1.212273668,,,
Pde7b,0.517008774,0.277714016,0.632,0.718,1,1.212272488,,,
Kdm5a,0.498534023,0.277493865,0.605,0.564,1,1.212087513,,,
Casz1,0.313281894,0.277434803,0.605,0.615,1,1.212037893,,,
Gm13483,0.803204107,0.277259985,0.289,0.282,1,1.211891033,,,
Fzd2,0.162889955,0.277109529,0.105,0.026,1,1.211764654,,,
Lars,0.679995166,0.276687893,0.368,0.333,1,1.211410561,,,
Gm37768,0.145285304,0.276673496,0.184,0.077,1,1.211398471,,,
Akap7,0.129899236,0.276250527,0.237,0.103,1,1.211043366,,,
Gm11520,0.351538361,0.276247174,0.105,0.051,1,1.211040551,,,
Ift122,0.205887985,0.276137287,0.237,0.128,1,1.210948312,,,
Gm17231,0.868395506,0.275965785,0.132,0.128,1,1.210804368,,,
Lipe,0.047743815,0.274872417,0.211,0.051,1,1.20988709,,,
Vdac1,0.272045679,0.274370575,0.368,0.256,1,1.209466303,,,
Pepd,0.407698555,0.274317173,0.553,0.513,1,1.209421535,,,
Parvaos,0.1489855,0.274241177,0.105,0.026,1,1.209357829,,,
Gm14296,0.121440874,0.27392604,0.158,0.051,1,1.20909369,,,
Rps6kb1,0.459196488,0.273866219,0.526,0.513,1,1.209043556,,,
Prpf4b,0.906223229,0.273433657,0.763,0.795,1,1.208681104,,,
Ubn2,0.193084173,0.273394169,0.947,0.744,1,1.208648021,,,
Itga3,0.122615416,0.273269979,0.737,0.667,1,1.208543983,,,
Cdkl2,0.87009877,0.273221853,0.105,0.103,1,1.208503669,,,
Thoc2,0.381974921,0.272950894,0.684,0.692,1,1.208276716,,,
Flrt1,0.440816856,0.272785162,0.421,0.359,1,1.208137921,,,
Tial1,0.403390596,0.272704427,0.526,0.462,1,1.208070314,,,
Tmco3,0.63197856,0.272692087,0.211,0.179,1,1.208059981,,,
Baiap2,0.06686983,0.272625573,0.447,0.231,1,1.208004286,,,
Traf3ip2,0.160434785,0.272357364,0.289,0.154,1,1.207779729,,,
Btg2,0.22845164,0.272265577,0.237,0.128,1,1.20770289,,,
Dclre1c,0.336127986,0.27149824,0.368,0.256,1,1.20706071,,,
Raver2,0.570107557,0.27148697,0.368,0.333,1,1.207051281,,,
Snx19,0.63197856,0.271439052,0.211,0.179,1,1.20701119,,,
Map3k1,0.789596871,0.271401254,0.316,0.308,1,1.206979568,,,
Ybx1,0.701031987,0.271292543,0.316,0.282,1,1.206888623,,,
Sil1,0.547081944,0.271205177,0.632,0.615,1,1.206815538,,,
Actl6a,0.269133592,0.271011991,0.184,0.103,1,1.206653949,,,
Gm42889,0.36298639,0.270665766,0.105,0.051,1,1.206364405,,,
Tom1l2,0.358629349,0.270637704,0.868,0.872,1,1.20634094,,,
Tfap2b,0.402646351,0.270357891,0.132,0.077,1,1.206106991,,,
Dgke,0.165557297,0.270024019,0.184,0.077,1,1.205827903,,,
Mapk8,0.376465969,0.269969652,0.447,0.359,1,1.205782463,,,
Nab2,0.02068038,0.269531583,0.132,0,1,1.205416387,,,
Slc16a9,0.894485523,0.26939409,0.184,0.205,1,1.205301513,,,
Ocln,0.205274129,0.269199357,0.132,0.051,1,1.205138834,,,
Gm43462,0.128921952,0.26916537,0.447,0.256,1,1.205110444,,,
Pex5,0.351538361,0.268631807,0.105,0.051,1,1.204664831,,,
Kcnq1ot1,0.083257155,0.26856464,0.974,0.974,1,1.204608747,,,
Tmbim1,0.099102914,0.268318451,0.211,0.077,1,1.204403204,,,
Tox4,0.085985756,0.26811187,0.289,0.128,1,1.204230756,,,
Mov10,0.370989262,0.267654107,0.132,0.077,1,1.203848719,,,
Fermt2,0.64737378,0.267639185,0.684,0.795,1,1.203836267,,,
Zfp106,0.679241677,0.267624541,0.395,0.41,1,1.203824047,,,
Scaper,0.491018268,0.267494018,0.763,0.718,1,1.20371514,,,
Smarcad1,0.866526363,0.267177666,0.368,0.41,1,1.203451221,,,
Luc7l2,0.679629617,0.267013464,0.868,0.897,1,1.203314256,,,
Gm10130,0.155820063,0.266931882,0.105,0.026,1,1.203246212,,,
Dcaf13,0.313904016,0.26685934,0.211,0.128,1,1.203185712,,,
Eno1,0.086126968,0.266838378,0.211,0.077,1,1.20316823,,,
Ccdc186,0.611210756,0.266280966,0.447,0.41,1,1.202703453,,,
4933408B17Rik,0.402646351,0.26594967,0.132,0.077,1,1.2024273,,,
Chn1,0.369308054,0.265933099,0.211,0.128,1,1.202413489,,,
Zswim4,0.492741078,0.265930392,0.184,0.128,1,1.202411233,,,
Timm23,0.961857643,0.265891124,0.342,0.359,1,1.202378505,,,
Alkbh5,0.039227396,0.265777031,0.316,0.103,1,1.202283421,,,
Zscan29,0.112460034,0.265585631,0.158,0.051,1,1.202123927,,,
Gm15674,0.005461103,0.265352356,0.184,0,1,1.201929566,,,
Mtmr12,0.976882144,0.26527536,0.368,0.41,1,1.201865422,,,
Zdhhc17,0.112143852,0.264856698,0.526,0.308,1,1.201516698,,,
Gprasp1,0.358155842,0.264712714,0.447,0.359,1,1.20139679,,,
Sumo3,0.089353601,0.264611072,0.132,0.026,1,1.201312151,,,
Gm16043,0.040053808,0.264576042,0.105,0,1,1.201282982,,,
Dhx36,0.107658091,0.264492891,0.553,0.333,1,1.201213748,,,
Brd9,0.55551483,0.264466675,0.237,0.205,1,1.20119192,,,
Prpf3,0.534339685,0.264356068,0.184,0.128,1,1.201099831,,,
Gorab,0.616696272,0.264209676,0.105,0.077,1,1.20097796,,,
Nsun3,0.085298453,0.264173584,0.132,0.026,1,1.200947916,,,
Slc39a9,0.321465597,0.264160703,0.211,0.128,1,1.200937194,,,
Ggnbp2,0.813000269,0.263388088,0.5,0.564,1,1.20029422,,,
Nrbp1,0.645199233,0.262918259,0.158,0.128,1,1.199903396,,,
Ppp2r5a,0.612517143,0.262780837,0.474,0.436,1,1.199789106,,,
Mob2,0.258278896,0.262523422,0.632,0.513,1,1.199575051,,,
Gm38604,0.253729725,0.262495132,0.158,0.077,1,1.199551528,,,
Zdhhc14,0.131453016,0.262481732,0.895,0.718,1,1.199540387,,,
Slc38a4,0.402646351,0.26204103,0.132,0.077,1,1.199174018,,,
Arid3b,0.41734121,0.261710656,0.158,0.103,1,1.198899441,,,
Yipf2,0.36298639,0.261411625,0.105,0.051,1,1.198650968,,,
Stx18,0.423419772,0.261296867,0.342,0.282,1,1.198555626,,,
Msrb3,0.225958949,0.260943525,0.632,0.538,1,1.198262114,,,
Ctps2,0.486122532,0.260775919,0.316,0.256,1,1.198122913,,,
Ugdh,0.519243139,0.260702064,0.079,0.128,1,1.19806158,,,
Babam2,0.808249607,0.260589299,0.711,0.692,1,1.19796794,,,
Ankfy1,0.568504638,0.260580649,0.526,0.487,1,1.197960757,,,
Fech,0.736217475,0.260553074,0.237,0.205,1,1.19793786,,,
Gpd2,0.382695488,0.260535615,0.447,0.359,1,1.197923363,,,
St6galnac6,0.405851142,0.260493003,0.184,0.128,1,1.197887982,,,
Riok1,0.932720356,0.260460942,0.263,0.282,1,1.197861361,,,
Lamp1,0.840451743,0.260434716,0.263,0.282,1,1.197839586,,,
Stradb,0.424327189,0.259531436,0.184,0.128,1,1.197089846,,,
Sri,0.46250182,0.259339379,0.211,0.154,1,1.196930495,,,
Fam114a1,0.938465561,0.259185624,0.211,0.231,1,1.19680294,,,
Pank2,0.546003194,0.259167969,0.368,0.333,1,1.196788294,,,
Smc6,0.680715126,0.259137455,0.421,0.359,1,1.196762982,,,
Cers5,0.123574014,0.259070858,0.368,0.205,1,1.196707738,,,
Extl3,0.427759691,0.258858779,0.342,0.256,1,1.196531832,,,
1600010M07Rik,0.261358701,0.258748663,0.368,0.256,1,1.196440509,,,
Dop1a,0.284535147,0.258506102,0.421,0.308,1,1.196239368,,,
Gga3,0.11688273,0.258147352,0.158,0.051,1,1.19594194,,,
Smarca4,0.2753222,0.258068669,0.5,0.41,1,1.195876716,,,
Rwdd4a,0.470620858,0.258037996,0.132,0.077,1,1.195851291,,,
Asap3,0.1489855,0.257865674,0.105,0.026,1,1.195708462,,,
Yae1d1,0.092432214,0.25775377,0.211,0.077,1,1.195615719,,,
Tor1aip1,0.641741446,0.257487973,0.447,0.436,1,1.195395464,,,
Prkaca,0.112460034,0.257482839,0.158,0.051,1,1.19539121,,,
Clk2,0.719780494,0.257378707,0.316,0.282,1,1.195304931,,,
Tut4,0.862818406,0.257372112,0.553,0.692,1,1.195299467,,,
Klhdc8b,0.494938509,0.256767868,0.237,0.179,1,1.194798944,,,
Ankra2,0.188368509,0.255980584,0.211,0.103,1,1.194147116,,,
Cttnbp2,0.161125027,0.255834444,0.816,0.692,1,1.194026159,,,
Slc22a5,0.731653249,0.255632766,0.289,0.359,1,1.193859255,,,
Mat2b,0.437655086,0.255618147,0.158,0.103,1,1.193847158,,,
Zfp26,0.142196826,0.2555321,0.237,0.103,1,1.193775955,,,
Shtn1,0.45852642,0.255485354,0.158,0.103,1,1.193737275,,,
Cluap1,0.229193139,0.255007682,0.211,0.103,1,1.193342097,,,
Hgsnat,0.299548155,0.254932845,0.316,0.205,1,1.193280197,,,
Nbeal1,0.435057911,0.254857868,0.842,0.872,1,1.193218184,,,
Ngef,0.873616865,0.254818319,0.184,0.179,1,1.193185474,,,
Mbtps2,0.08728638,0.254803689,0.342,0.154,1,1.193173374,,,
Cd55,0.705107239,0.254764429,0.368,0.487,1,1.193140904,,,
Ern1,0.837952286,0.254538887,0.184,0.179,1,1.192954391,,,
Taf12,0.089353601,0.254136303,0.132,0.026,1,1.192621543,,,
Micu2,0.392836028,0.254063762,0.605,0.538,1,1.192561579,,,
Hoxc5,0.177830086,0.253975919,0.289,0.154,1,1.192488967,,,
Alkbh1,0.496543641,0.253867244,0.263,0.205,1,1.192399144,,,
Trmt13,0.669412105,0.253862867,0.158,0.128,1,1.192395526,,,
Sae1,0.73646744,0.253775042,0.237,0.231,1,1.19232294,,,
Tmem189,0.461705765,0.253587184,0.421,0.359,1,1.192167694,,,
Ccdc85c,0.681650684,0.253471702,0.158,0.128,1,1.19207227,,,
Tmed9,0.472611838,0.253395107,0.184,0.128,1,1.192008983,,,
Numb,0.41410146,0.253355764,0.632,0.564,1,1.191976476,,,
Copb2,0.62197191,0.252899514,0.132,0.103,1,1.191599575,,,
Dhx16,0.602388943,0.25281318,0.105,0.077,1,1.191528269,,,
Gm12353,0.929785617,0.252650038,0.289,0.308,1,1.191393537,,,
Spint1,0.040050518,0.252624797,0.158,0.026,1,1.191372693,,,
Mlxip,0.608616412,0.25243904,0.5,0.41,1,1.191219305,,,
Rlf,0.596428491,0.251983136,0.447,0.385,1,1.190842929,,,
Tbrg1,0.085298453,0.251778975,0.132,0.026,1,1.190674421,,,
Acot11,0.205274129,0.251394703,0.132,0.051,1,1.190357318,,,
Prelid3a,0.1489855,0.251327335,0.105,0.026,1,1.190301735,,,
Mak16,0.165557297,0.251288111,0.184,0.077,1,1.190269373,,,
Reep3,0.842979282,0.251070568,0.263,0.308,1,1.190089907,,,
Ppig,0.904820352,0.250700618,0.395,0.436,1,1.189784772,,,
Syt9,0.945649394,0.250600481,0.184,0.179,1,1.189702192,,,
Smap2,0.188368509,0.250109273,0.211,0.103,1,1.189297191,,,
Tamm41,0.045477816,-0.25007221,0,0.103,1,-1.189266639,,,
Tenm3,0.6012417,-0.250231172,0.368,0.436,1,-1.189397685,,,
Nkiras1,0.361499431,-0.250281481,0.105,0.179,1,-1.189439161,,,
Ap3b1,0.388464966,-0.250443347,0.605,0.718,1,-1.18957262,,,
Abhd17b,0.68636756,-0.250578107,0.368,0.385,1,-1.189683741,,,
Fam210a,0.748911775,-0.250711409,0.158,0.179,1,-1.189793671,,,
A330023F24Rik,0.364685397,-0.250828978,0.421,0.538,1,-1.189890634,,,
Pias1,0.289819042,-0.250932034,0.605,0.795,1,-1.189975635,,,
Eml1,0.85767493,-0.251020515,0.395,0.308,1,-1.190048619,,,
Golgb1,0.500599747,-0.251049771,0.632,0.641,1,-1.190072751,,,
Lrrk2,0.219586703,-0.251190037,0.342,0.538,1,-1.190188462,,,
Cep250,0.979127595,-0.25119596,0.132,0.128,1,-1.190193348,,,
Qk,0.282352221,-0.25126034,0.921,0.949,1,-1.190246462,,,
Mettl4,0.102457074,-0.251429917,0.026,0.128,1,-1.190386374,,,
Rxra,0.435869695,-0.251754833,0.079,0.128,1,-1.190654496,,,
Chst8,0.181619772,-0.25181957,0.026,0.103,1,-1.190707925,,,
Ccdc82,0.257262798,-0.251834666,0.263,0.385,1,-1.190720384,,,
Abhd5,0.21645019,-0.251835235,0.053,0.128,1,-1.190720854,,,
Lclat1,0.28028042,-0.251866178,0.342,0.462,1,-1.190746393,,,
Nectin3,0.13207867,-0.252057886,0.263,0.41,1,-1.190904632,,,
Cep83,0.272045679,-0.252140795,0.263,0.359,1,-1.190973073,,,
Fam20c,0.024187609,-0.252467067,0,0.128,1,-1.191242447,,,
Snx31,0.045477816,-0.252628866,0,0.103,1,-1.191376053,,,
Ezh1,0.452710019,-0.252685232,0.342,0.385,1,-1.191422601,,,
Eef2kmt,0.21645019,-0.252820331,0.053,0.128,1,-1.191534175,,,
Fam192a,0.053940227,-0.252998575,0.053,0.205,1,-1.191681397,,,
Adgrf2,0.189543399,-0.253050736,0.026,0.103,1,-1.191724484,,,
Chpt1,0.089486952,-0.253111976,0.263,0.513,1,-1.191775071,,,
