rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Cd59a,0.000182247,-0.289098584,0.164,0.238,1,-1.221876594,,,
Dnah11,0.000580113,-0.289188665,0.071,0.123,1,-1.221952889,,,
Mcf2l,0.001316528,-0.289284244,0.185,0.251,1,-1.222033846,,,
Usp32,1.01E-05,-0.29048691,0.589,0.675,0.325740868,-1.223052989,,,
Eif2ak4,0.000120253,-0.290680505,0.305,0.389,1,-1.223217121,,,
Slc25a36,6.30E-06,-0.29072504,0.579,0.699,0.203267393,-1.223254882,,,
Plekhm1,0.001382229,-0.29109794,0.281,0.347,1,-1.223571103,,,
Rnf43,0.000604512,-0.291379489,0.417,0.499,1,-1.223809912,,,
Magt1,0.000123038,-0.291965735,0.167,0.243,1,-1.224307314,,,
Azin1,2.98E-06,-0.292383303,0.411,0.545,0.096302766,-1.224661724,,,
Znrf1,0.000176272,-0.292778916,0.313,0.398,1,-1.224997595,,,
Bsnd,1.72E-05,-0.29304909,0.162,0.255,0.553355599,-1.225227022,,,
Dixdc1,9.88E-05,-0.293331809,0.138,0.214,1,-1.225467148,,,
Kdm3a,4.74E-05,-0.293375184,0.284,0.379,1,-1.225503992,,,
Mtmr3,1.71E-05,-0.293963309,0.544,0.629,0.550961322,-1.22600368,,,
Smad3,0.000696368,-0.294337927,0.403,0.486,1,-1.226322072,,,
Nlk,1.84E-06,-0.294581741,0.669,0.769,0.059230332,-1.226529336,,,
Inpp5a,0.000470944,-0.294835055,0.276,0.354,1,-1.226744714,,,
Herc3,1.92E-05,-0.295217969,0.199,0.295,0.619766456,-1.227070354,,,
Scube2,9.53E-05,-0.295383691,0.079,0.147,1,-1.227211316,,,
Tnik,2.16E-05,-0.296348724,0.111,0.197,0.69632066,-1.228032484,,,
Aen,0.000192782,-0.296997438,0.132,0.197,1,-1.228584799,,,
Map4k3,2.63E-05,-0.297073983,0.764,0.822,0.848230939,-1.228649985,,,
Arhgef18,0.002011365,-0.297537226,0.234,0.297,1,-1.229044562,,,
Cop1,7.38E-05,-0.298056084,0.395,0.498,1,-1.229486662,,,
Mbtd1,1.10E-05,-0.299345342,0.441,0.571,0.354394459,-1.230585878,,,
Ppp1r2,9.46E-05,-0.299523375,0.284,0.372,1,-1.230737746,,,
Mtcl1,0.009040245,-0.299633018,0.27,0.33,1,-1.230831283,,,
Vav2,1.44E-05,-0.300801206,0.416,0.506,0.466203173,-1.231828324,,,
Snd1,9.75E-06,-0.301747415,0.621,0.718,0.31455276,-1.232636498,,,
Dennd1b,4.12E-06,-0.302064123,0.581,0.679,0.132849773,-1.232907123,,,
Pgap1,0.000518703,-0.302098647,0.398,0.481,1,-1.232936627,,,
Rnf111,0.000144504,-0.302708474,0.416,0.496,1,-1.233457899,,,
Tra2a,1.36E-05,-0.303230838,0.666,0.779,0.438725153,-1.233904585,,,
Gnptab,0.000310442,-0.303788312,0.114,0.181,1,-1.234381471,,,
Krt8,0.00016176,-0.304688327,0.283,0.361,1,-1.235151772,,,
Mrps6,0.000787466,-0.305123718,0.507,0.609,1,-1.235524584,,,
Galnt7,0.001343572,-0.305153863,0.363,0.428,1,-1.235550401,,,
Tsga10,0.001905,-0.305518861,0.194,0.257,1,-1.235863031,,,
Scai,1.55E-05,-0.305775341,0.424,0.536,0.500770071,-1.236082761,,,
Prrg1,2.16E-05,-0.306648161,0.348,0.461,0.698151497,-1.236830809,,,
Mthfs,2.51E-05,-0.30690971,0.141,0.227,0.809230525,-1.237055056,,,
Ranbp9,3.23E-06,-0.307299465,0.421,0.538,0.104171101,-1.237389301,,,
Sec14l1,0.000221812,-0.307760165,0.228,0.308,1,-1.237784503,,,
Scel,0.000170604,-0.308429672,0.644,0.716,1,-1.238359051,,,
Mff,0.001494564,-0.309283594,0.26,0.331,1,-1.239092246,,,
Dnmbp,2.93E-06,-0.310276579,0.311,0.438,0.094621591,-1.239945387,,,
Tmem120b,0.000721589,-0.310810218,0.257,0.331,1,-1.240404116,,,
Ube2j1,8.45E-05,-0.311799203,0.14,0.213,1,-1.241254719,,,
Ppp2r5c,4.97E-05,-0.312780746,0.48,0.555,1,-1.242099499,,,
Gpsm1,9.64E-05,-0.314203015,0.149,0.227,1,-1.243324616,,,
Trp53bp2,0.000486629,-0.315853417,0.555,0.636,1,-1.244747758,,,
Dennd5a,8.21E-05,-0.318093029,0.396,0.489,1,-1.246681581,,,
Gm17276,0.000852667,-0.318260253,0.191,0.252,1,-1.246826093,,,
Slc16a12,4.67E-05,-0.318604669,0.379,0.469,1,-1.247123785,,,
Wdr26,1.27E-05,-0.319282472,0.552,0.649,0.411040938,-1.247709843,,,
H2afy,0.000144796,-0.31987946,0.279,0.359,1,-1.248226253,,,
Agtpbp1,0.000141289,-0.323792286,0.345,0.424,1,-1.251616242,,,
Rims2,0.001059477,-0.324194275,0.327,0.408,1,-1.251965039,,,
Atg4a,1.05E-05,-0.324955446,0.151,0.241,0.340094195,-1.252625754,,,
Adnp,4.57E-06,-0.325318409,0.469,0.571,0.147355258,-1.252940938,,,
4931406P16Rik,5.36E-05,-0.325558689,0.409,0.496,1,-1.253149631,,,
Dock8,1.29E-05,-0.330737675,0.602,0.693,0.416017489,-1.257656272,,,
Lamp2,1.59E-06,-0.330951792,0.482,0.618,0.051162165,-1.25784294,,,
Uaca,0.001280708,-0.332562816,0.414,0.486,1,-1.259248328,,,
Hs3st3a1,0.003172209,-0.332683644,0.091,0.14,1,-1.259353797,,,
Elmod1,7.82E-05,-0.333002153,0.093,0.165,1,-1.25963186,,,
N4bp2,7.07E-06,-0.334322274,0.185,0.284,0.228084562,-1.260784999,,,
P4ha2,0.000165048,-0.336357691,0.122,0.193,1,-1.262565024,,,
Adcy6,2.80E-06,-0.336730877,0.316,0.422,0.090499415,-1.262891658,,,
Pak6,3.73E-05,-0.343590849,0.194,0.285,1,-1.268910969,,,
Otud4,6.73E-06,-0.34495824,0.31,0.425,0.217116454,-1.270114218,,,
Jade1,3.03E-05,-0.345448141,0.207,0.297,0.977690483,-1.270545588,,,
Tldc2,5.17E-06,-0.348223044,0.08,0.163,0.166652744,-1.272991728,,,
Agps,3.94E-05,-0.348283219,0.387,0.469,1,-1.273044825,,,
Arhgef10,4.88E-05,-0.3489914,0.167,0.251,1,-1.273669883,,,
Mycbpap,6.14E-06,-0.354615702,0.141,0.231,0.198224439,-1.278644937,,,
Gm13075,0.000146695,-0.356936988,0.225,0.308,1,-1.280703924,,,
Gm37494,7.76E-06,-0.357363434,0.207,0.305,0.250368591,-1.281082542,,,
Amotl1,5.97E-05,-0.359200398,0.144,0.223,1,-1.282714767,,,
Ythdf3,1.69E-06,-0.360899213,0.586,0.7,0.054516682,-1.28422609,,,
Hdlbp,3.41E-06,-0.361440527,0.543,0.612,0.110011313,-1.284708035,,,
Tmem9b,0.191755443,-0.364009171,0.162,0.183,1,-1.286997429,,,
Hook1,1.63E-06,-0.364742397,0.17,0.264,0.052517102,-1.28765169,,,
Msrb3,1.04E-05,-0.366316892,0.225,0.325,0.335937303,-1.289057744,,,
Rock2,2.79E-06,-0.367337382,0.732,0.815,0.09015423,-1.289969882,,,
Nfatc2,4.40E-05,-0.369208819,0.157,0.244,1,-1.291644292,,,
Gm20732,1.73E-06,-0.371309355,0.536,0.662,0.055813973,-1.293526271,,,
Pqlc1,4.18E-05,-0.372391136,0.424,0.528,1,-1.294496564,,,
Egr1,2.13E-05,-0.372541059,0.331,0.429,0.688034589,-1.294631094,,,
Cpne8,2.04E-06,-0.378961319,0.384,0.501,0.06576771,-1.30040528,,,
Pikfyve,4.69E-06,-0.383542295,0.27,0.371,0.151459753,-1.304541008,,,
Ubac2,2.36E-06,-0.386860992,0.332,0.425,0.076028501,-1.307545357,,,
Ep300,7.49E-06,-0.388414121,0.478,0.578,0.241546933,-1.308953749,,,
Srsf5,0.000980035,-0.393428755,0.281,0.34,1,-1.313511431,,,
4930556J24Rik,1.62E-05,-0.403770789,0.35,0.447,0.521277971,-1.322961235,,,
Pde7a,3.37E-06,-0.409921733,0.647,0.733,0.108696608,-1.328613735,,,
Prox1os,4.94E-06,-0.422453221,0.098,0.183,0.159542996,-1.34020456,,,
Pdlim7,3.03E-06,-0.447965461,0.186,0.284,0.09777303,-1.364115176,,,
Slc7a1,4.11E-05,-0.448183237,0.571,0.653,1,-1.364321107,,,
Ptpn12,6.55E-06,-0.453978197,0.53,0.626,0.211346021,-1.369812279,,,
Cpe,0.009291168,-0.505538559,0.066,0.104,1,-1.419653215,,,
Fam107b,2.69E-05,-0.570544471,0.353,0.468,0.866795492,-1.485083934,,,
Adra1b,3.84E-06,-0.66387048,0.079,0.16,0.123931284,-1.58432738,,,
