rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
B3glct,0.000312639,-0.28936835,0.038,0.14,1,-1.22210509,,,
Kif26b,0.011895499,-0.289428829,0.07,0.148,1,-1.222156324,,,
Spin1,0.010008786,-0.28952428,0.216,0.322,1,-1.222237186,,,
Eif4g2,0.015778792,-0.28975264,0.357,0.467,1,-1.222430665,,,
Clic4,0.001393462,-0.289781803,0.07,0.168,1,-1.222455377,,,
Gm42937,0.006347996,-0.289842482,0.114,0.205,1,-1.222506793,,,
Rfx3,0.000670246,-0.289851132,0.303,0.476,1,-1.222514123,,,
Srr,0.021404192,-0.290112005,0.238,0.328,1,-1.222735202,,,
Bmp2k,0.002222902,-0.290225946,0.178,0.299,1,-1.222831775,,,
Gm12940,0.001102368,-0.290390898,0.092,0.202,1,-1.222971597,,,
Odr4,0.005295819,-0.291017627,0.124,0.222,1,-1.22350299,,,
Rars2,0.002879296,-0.291034967,0.195,0.313,1,-1.223517695,,,
Srrt,0.000952795,-0.291094065,0.135,0.268,1,-1.223567816,,,
Dock2,0.160143032,-0.291195729,0.124,0.165,1,-1.223654042,,,
Ak2,5.31E-05,-0.291198995,0.049,0.171,1,-1.223656812,,,
Tab2,0.008280546,-0.291567461,0.411,0.541,1,-1.223969375,,,
Tcte2,0.003492571,-0.291947542,0.059,0.145,1,-1.224291875,,,
Copg2,0.013525096,-0.292143917,0.243,0.353,1,-1.224458533,,,
Arhgap26,0.000331231,-0.292378145,0.27,0.422,1,-1.224657346,,,
Rbks,0.00845265,-0.292529753,0.146,0.239,1,-1.224786047,,,
Chsy1,6.57E-06,-0.292553462,0.011,0.125,0.211923637,-1.224806176,,,
Hsd3b2,6.28E-05,-0.292684162,0.011,0.105,1,-1.224917141,,,
Rc3h1,0.001816862,-0.292822192,0.4,0.564,1,-1.22503434,,,
Trim2,6.66E-05,-0.292974603,0.254,0.459,1,-1.225163764,,,
Gm29012,0.014642289,-0.293326966,0.054,0.114,1,-1.225463034,,,
Gpm6a,0.004751863,-0.293336516,0.059,0.137,1,-1.225471146,,,
4933406I18Rik,0.038189687,-0.293484958,0.103,0.168,1,-1.225597244,,,
Gpcpd1,0.002953728,-0.293585466,0.297,0.422,1,-1.22568263,,,
Mrpl33,0.000108889,-0.293822743,0.07,0.199,1,-1.225884232,,,
Tdrd3,0.003150647,-0.294169631,0.384,0.536,1,-1.226179025,,,
Bmp6,1.14E-05,-0.29423539,0.043,0.182,0.367091758,-1.226234916,,,
Osbpl9,0.00599695,-0.295218927,0.535,0.675,1,-1.227071169,,,
Rfc1,0.03333581,-0.29529587,0.151,0.228,1,-1.227136614,,,
Pikfyve,4.31E-05,-0.296116744,0.211,0.402,1,-1.227835037,,,
Man2a1,0.008433288,-0.296167465,0.486,0.598,1,-1.227878205,,,
Tmem163,0.001373322,-0.297105645,0.746,0.866,1,-1.22867695,,,
Gm13986,0.063455269,-0.297516792,0.076,0.128,1,-1.229027155,,,
Antxr1,0.006977537,-0.297878835,0.07,0.151,1,-1.229335617,,,
C2cd3,0.001914552,-0.297925008,0.108,0.214,1,-1.229374962,,,
Tbck,0.00128924,-0.298024798,0.33,0.49,1,-1.22946,,,
Ncoa3,0.012248019,-0.298525512,0.362,0.462,1,-1.229886781,,,
Slc9a9,0.03977864,-0.298538524,0.276,0.368,1,-1.229897873,,,
Chd3,0.013477632,-0.29861766,0.146,0.231,1,-1.229965339,,,
Kiz,0.000484193,-0.298682161,0.108,0.236,1,-1.23002033,,,
Pcgf5,0.000703418,-0.298969194,0.216,0.356,1,-1.230265075,,,
Cul4a,0.000153637,-0.299064444,0.189,0.362,1,-1.230346302,,,
Ptprk,0.00130818,-0.299313175,0.681,0.829,1,-1.230558441,,,
Zc3h13,0.025565488,-0.299445889,0.314,0.407,1,-1.230671646,,,
Galnt3,9.35E-05,-0.299455872,0.043,0.154,1,-1.230680161,,,
Dmac2,0.005491585,-0.299578289,0.189,0.291,1,-1.230784593,,,
Satb1,0.000723297,-0.299855187,0.065,0.168,1,-1.231020842,,,
Elovl5,0.000667471,-0.300290563,0.157,0.293,1,-1.231392395,,,
Siah1a,0.001959586,-0.300485481,0.119,0.225,1,-1.231558775,,,
Mapk4,3.62E-05,-0.30092223,0.076,0.222,1,-1.231931663,,,
Nit1,4.80E-05,-0.300942079,0.097,0.245,1,-1.231948613,,,
Kidins220,0.006180869,-0.301216819,0.649,0.766,1,-1.232183241,,,
Smarca4,0.006388924,-0.301714532,0.303,0.416,1,-1.232608403,,,
Ccdc91,0.000158364,-0.301744415,0.108,0.245,1,-1.232633935,,,
Tab1,0.004832469,-0.302478438,0.081,0.165,1,-1.233261241,,,
Gm48321,0.004688324,-0.302589633,0.092,0.179,1,-1.233356298,,,
Kng2,0.064174433,-0.303476497,0.341,0.416,1,-1.234114709,,,
Pxmp4,3.50E-06,-0.303723808,0.016,0.142,0.112910041,-1.234326283,,,
Tead1,0.006605382,-0.303963472,0.546,0.672,1,-1.234531349,,,
Deptor,0.002386365,-0.304165815,0.432,0.573,1,-1.234704508,,,
Cisd2,0.028384865,-0.304184491,0.281,0.353,1,-1.234720492,,,
Nus1,0.000727502,-0.30450623,0.108,0.222,1,-1.234995881,,,
Acss2,0.000212008,-0.304690293,0.016,0.105,1,-1.235153456,,,
Casd1,0.028095053,-0.306418484,0.216,0.299,1,-1.23663392,,,
Tbc1d4,0.024468242,-0.306988835,0.205,0.296,1,-1.237122905,,,
Hmgn3,0.000535532,-0.307163716,0.038,0.131,1,-1.237272876,,,
Arhgap5,0.018457345,-0.308095785,0.784,0.818,1,-1.238072488,,,
Naalad2,0.008921031,-0.308359542,0.065,0.14,1,-1.238298856,,,
Blvra,0.000123969,-0.308410331,0.027,0.125,1,-1.23834245,,,
Acot3,0.003706227,-0.308803886,0.059,0.14,1,-1.238680305,,,
Arhgef37,0.028292392,-0.309413924,0.162,0.236,1,-1.239204187,,,
Tcf4,0.000779506,-0.310013067,0.503,0.647,1,-1.239718929,,,
Pola1,0.002615825,-0.310080116,0.07,0.162,1,-1.239776546,,,
Anapc4,0.006835433,-0.310173414,0.141,0.236,1,-1.239856723,,,
Cdk5rap2,0.063122575,-0.310214153,0.195,0.256,1,-1.239891735,,,
Slc16a2,0.001091385,-0.310377448,0.032,0.114,1,-1.240032084,,,
Mtmr3,0.00086715,-0.31066187,0.541,0.661,1,-1.240276575,,,
Prune1,0.009899523,-0.311004253,0.205,0.308,1,-1.240570954,,,
Ppp2r3a,0.001970784,-0.311097219,0.589,0.715,1,-1.240650898,,,
Noct,8.73E-06,-0.311549223,0.086,0.256,0.2816531,-1.241039662,,,
Cspp1,0.000367589,-0.311552432,0.649,0.783,1,-1.241042422,,,
Fnbp4,0.005322481,-0.312384261,0.33,0.453,1,-1.241758189,,,
Rdh16f2,6.75E-06,-0.312503355,0,0.103,0.217666006,-1.2418607,,,
Ankib1,0.00017101,-0.312889805,0.4,0.59,1,-1.242193397,,,
3830406C13Rik,0.002354138,-0.312964052,0.092,0.188,1,-1.242257327,,,
Ssbp2,0.0179417,-0.313549001,0.416,0.541,1,-1.24276111,,,
Xrn2,0.011852516,-0.314119564,0.524,0.632,1,-1.2432527,,,
Crppa,0.000250801,-0.314287211,0.07,0.191,1,-1.243397179,,,
Stxbp5l,5.35E-05,-0.314394711,0.027,0.137,1,-1.243489833,,,
Slc27a1,0.015186154,-0.314477759,0.124,0.197,1,-1.243561415,,,
Mtdh,0.044389837,-0.315021236,0.524,0.593,1,-1.244029965,,,
Scd2,2.50E-05,-0.31542562,0.038,0.165,0.805327692,-1.244378713,,,
Bbx,0.039050792,-0.316447777,0.692,0.766,1,-1.245260673,,,
Hnrnpd,0.000529819,-0.316876783,0.243,0.396,1,-1.245631024,,,
Gulp1,0.019177056,-0.316919256,0.465,0.584,1,-1.245667697,,,
Vwa8,0.000391886,-0.317054369,0.67,0.838,1,-1.245784363,,,
Ccdc6,0.000342702,-0.317291441,0.168,0.308,1,-1.245989094,,,
Hs2st1,0.006124851,-0.318437378,0.259,0.368,1,-1.246979181,,,
Sipa1l1,0.000502197,-0.318715778,0.292,0.459,1,-1.247219836,,,
Uty,0.000312514,-0.31889835,0.535,0.689,1,-1.247377681,,,
Washc3,0.001096505,-0.319140467,0.054,0.148,1,-1.247587036,,,
Fyb,0.003177576,-0.319353563,0.038,0.114,1,-1.247771327,,,
Rif1,0.003751587,-0.319486334,0.319,0.444,1,-1.247886165,,,
Tshz1,0.001914729,-0.319658214,0.168,0.288,1,-1.248034844,,,
Slc25a51,1.48E-05,-0.319738687,0.119,0.291,0.477336209,-1.248104461,,,
Igsf11,5.24E-06,-0.31991669,0.011,0.128,0.169204204,-1.248258465,,,
Nbea,0.000314001,-0.320655241,0.941,0.974,1,-1.248897643,,,
Uqcrc2,0.027204067,-0.320865469,0.281,0.359,1,-1.249079644,,,
Ddx18,0.006434278,-0.321688609,0.092,0.177,1,-1.249792519,,,
Hsph1,4.03E-05,-0.322161287,0.076,0.211,1,-1.250202062,,,
Hsp90b1,0.020112959,-0.32226932,0.422,0.527,1,-1.250295684,,,
Cyp2j11,2.13E-05,-0.322586058,0.038,0.162,0.686231035,-1.250570212,,,
Sptbn2,0.00108781,-0.323278622,0.146,0.282,1,-1.25117069,,,
Nmrk1,1.53E-05,-0.323315463,0.011,0.12,0.492412372,-1.251202641,,,
Lrrc28,0.006101222,-0.323373081,0.108,0.199,1,-1.251252612,,,
Acad11,0.000587814,-0.324149199,0.2,0.342,1,-1.251925922,,,
Gstt2,0.000147685,-0.325229275,0.043,0.151,1,-1.252863529,,,
Rassf6,5.91E-05,-0.326013744,0.065,0.202,1,-1.253544962,,,
Hebp1,0.000147352,-0.326381654,0.059,0.179,1,-1.253864677,,,
Arl6ip6,0.004066809,-0.326494901,0.108,0.202,1,-1.253963105,,,
Epsti1,0.000632415,-0.327895319,0.043,0.14,1,-1.255180913,,,
Maf,5.43E-06,-0.328028696,0.027,0.162,0.175231628,-1.255296959,,,
Trak1,0.00642864,-0.328257749,0.578,0.678,1,-1.255496275,,,
Idh2,3.41E-05,-0.328288273,0.216,0.399,1,-1.255522839,,,
Ppm1h,0.001069694,-0.32834998,0.535,0.692,1,-1.255576542,,,
Pdzk1ip1,2.62E-06,-0.328388268,0,0.111,0.084417324,-1.255609864,,,
Dpy19l1,0.006257164,-0.328557961,0.124,0.219,1,-1.25575756,,,
Lrp1b,0.051885155,-0.328811822,0.151,0.217,1,-1.255978547,,,
Naa16,0.000289509,-0.329270329,0.216,0.382,1,-1.256377776,,,
Hltf,0.003149905,-0.329921219,0.205,0.339,1,-1.256944735,,,
Dhx32,0.016652513,-0.330928372,0.124,0.202,1,-1.257822521,,,
Nt5e,0.000309205,-0.330992271,0.065,0.179,1,-1.257878233,,,
Prkcq,0.002120445,-0.332175315,0.032,0.108,1,-1.258910146,,,
Top2b,0.004609082,-0.332273001,0.362,0.467,1,-1.25899539,,,
Sobp,0.001667237,-0.332355283,0.032,0.114,1,-1.259067197,,,
Jarid2,0.004819133,-0.332379475,0.524,0.644,1,-1.25908831,,,
Kifc3,0.000401528,-0.333629173,0.124,0.256,1,-1.260179437,,,
Spata13,0.000161461,-0.333693205,0.297,0.484,1,-1.260235368,,,
Srgap2,0.000457927,-0.333956979,0.157,0.293,1,-1.260465804,,,
Wdr7,0.00268468,-0.334209009,0.324,0.453,1,-1.260686019,,,
Osbpl6,4.52E-05,-0.334620897,0.195,0.379,1,-1.261045995,,,
Neat1,0.001567712,-0.334624853,0.492,0.675,1,-1.261049453,,,
Slc20a2,0.000236409,-0.334686634,0.189,0.339,1,-1.261103456,,,
Cmc1,0.003089421,-0.334719741,0.124,0.228,1,-1.261132397,,,
Tlk1,0.008272806,-0.334830651,0.443,0.547,1,-1.261229352,,,
Ufl1,0.000694712,-0.335055707,0.157,0.296,1,-1.261426115,,,
Add3,0.002375545,-0.335336471,0.303,0.427,1,-1.261671627,,,
Uri1,0.004179768,-0.337494605,0.341,0.467,1,-1.263560379,,,
Mat2a,0.002917272,-0.337917044,0.038,0.114,1,-1.26393042,,,
Dcun1d4,0.000860407,-0.337972242,0.07,0.171,1,-1.263978779,,,
Rabgap1l,0.000266597,-0.338253815,0.708,0.826,1,-1.264225495,,,
Erp44,0.000470457,-0.338441885,0.184,0.33,1,-1.264390311,,,
Acyp2,1.23E-05,-0.338794709,0.281,0.496,0.395591931,-1.264699567,,,
Chst11,0.000337152,-0.339815346,0.103,0.228,1,-1.265594597,,,
Mccc1,9.20E-06,-0.339905149,0.081,0.239,0.296731753,-1.265673378,,,
Dcakd,0.00268849,-0.340105085,0.108,0.208,1,-1.265848794,,,
Abat,2.01E-05,-0.340150901,0.022,0.134,0.648620122,-1.265888994,,,
Kcnj15,0.001855203,-0.341328228,0.032,0.114,1,-1.266922459,,,
Napepld,0.004038521,-0.342530874,0.119,0.222,1,-1.267979019,,,
Zfp827,0.000855067,-0.342599886,0.411,0.558,1,-1.268039675,,,
Rufy3,0.011459747,-0.342792262,0.303,0.416,1,-1.268208773,,,
Prkcz,0.015589151,-0.343151151,0.259,0.353,1,-1.268524296,,,
Eefsec,0.005942417,-0.343161686,0.178,0.282,1,-1.268533559,,,
Srgap3,0.01501012,-0.343744811,0.124,0.211,1,-1.269046393,,,
Vmp1,1.67E-06,-0.343963779,0.005,0.128,0.05403079,-1.26923902,,,
Akap17b,0.012378116,-0.344650765,0.135,0.225,1,-1.269843553,,,
Nhsl1,0.00463154,-0.344708954,0.222,0.33,1,-1.269894771,,,
Agbl4,0.000389909,-0.344827321,0.038,0.137,1,-1.269998965,,,
Hps3,0.005398649,-0.344864109,0.146,0.245,1,-1.270031349,,,
H2-K1,2.80E-05,-0.345211059,0.005,0.103,0.904415764,-1.270336813,,,
Bphl,0.000130249,-0.345503273,0.065,0.185,1,-1.270594142,,,
Sdccag8,0.001692532,-0.34622405,0.319,0.459,1,-1.271229095,,,
Ass1,1.52E-05,-0.346702356,0.005,0.108,0.489309998,-1.271650624,,,
Opa1,0.000934079,-0.34720062,0.281,0.416,1,-1.272089891,,,
Cpt1a,3.02E-05,-0.347291013,0.281,0.484,0.97513952,-1.272169596,,,
Zfp697,4.01E-06,-0.348783554,0.016,0.142,0.129437208,-1.273486402,,,
Spopl,0.001666943,-0.348983518,0.254,0.399,1,-1.273662925,,,
Btbd11,0.001498024,-0.3491099,0.222,0.37,1,-1.273774504,,,
Ophn1,0.003491959,-0.349484414,0.205,0.328,1,-1.27410521,,,
Pear1,0.005165125,-0.349647464,0.4,0.499,1,-1.274249215,,,
Esrrb,0.008788714,-0.349823704,0.178,0.279,1,-1.274404887,,,
BC034090,1.56E-06,-0.350930816,0.038,0.185,0.05032838,-1.27538323,,,
Tob2,7.94E-05,-0.351668975,0.108,0.254,1,-1.27603595,,,
Sec11a,0.000636467,-0.352583309,0.249,0.402,1,-1.276844917,,,
Dnajc11,0.002350589,-0.353067193,0.195,0.311,1,-1.277273246,,,
Gm6999,0.000537811,-0.353933592,0.022,0.105,1,-1.278040533,,,
Emx2os,0.000452362,-0.354041664,0.103,0.231,1,-1.278136274,,,
Cfap69,0.000740103,-0.354088591,0.243,0.382,1,-1.278177849,,,
Cers6,0.002933867,-0.355718655,0.265,0.376,1,-1.279622845,,,
Zmym6,2.58E-06,-0.356051421,0.07,0.242,0.083347244,-1.279918033,,,
Npnt,0.021933983,-0.357442867,0.108,0.182,1,-1.281153079,,,
Syne1,0.000144373,-0.358191782,0.081,0.214,1,-1.281818309,,,
Ikzf2,0.0001467,-0.358464696,0.189,0.359,1,-1.282060813,,,
Chl1,0.001984071,-0.358660366,0.286,0.43,1,-1.282234709,,,
Sctr,0.007814804,-0.360505407,0.195,0.302,1,-1.283875588,,,
Dgkd,0.007749202,-0.360620677,0.238,0.345,1,-1.283978173,,,
Galnt14,0.002340405,-0.361510478,0.032,0.108,1,-1.284770327,,,
Wwp1,0.001745925,-0.361604818,0.611,0.744,1,-1.284854343,,,
Dock4,0.000130806,-0.363157211,0.168,0.319,1,-1.286237638,,,
Dhx36,0.004163569,-0.363251846,0.276,0.399,1,-1.286322012,,,
Pten,0.000272129,-0.363306975,0.449,0.618,1,-1.286371167,,,
Tent2,0.002951144,-0.36344678,0.254,0.379,1,-1.286495829,,,
Cmah,3.55E-06,-0.364999788,0.011,0.131,0.114409224,-1.28788144,,,
Sesn3,0.000779004,-0.365254888,0.173,0.311,1,-1.288109186,,,
Klhl3,0.013834181,-0.365277924,0.476,0.564,1,-1.288129754,,,
Adcy6,2.34E-05,-0.365533103,0.259,0.462,0.75490672,-1.288357614,,,
Plekha5,0.000801686,-0.365934994,0.341,0.504,1,-1.288716561,,,
Rpl5,0.000272222,-0.366387134,0.038,0.137,1,-1.289120508,,,
Zcchc4,3.86E-05,-0.366613164,0.065,0.202,1,-1.289322493,,,
Slc12a6,4.71E-05,-0.368151806,0.286,0.453,1,-1.290698296,,,
Pdcd4,0.000105778,-0.369396996,0.162,0.322,1,-1.291812778,,,
Ppcdc,5.73E-05,-0.370562918,0.108,0.259,1,-1.292857186,,,
Prpf8,0.000314438,-0.370797744,0.103,0.225,1,-1.29306764,,,
Rarb,0.011078927,-0.371032451,0.178,0.276,1,-1.293278022,,,
Pcsk5,2.62E-06,-0.371299368,0.022,0.157,0.084427711,-1.293517316,,,
Ranbp9,0.000628848,-0.371521608,0.368,0.516,1,-1.293716592,,,
Rab11fip3,4.42E-05,-0.372081053,0.53,0.701,1,-1.294218363,,,
Dgcr2,0.000190261,-0.372119781,0.135,0.276,1,-1.294253106,,,
Rnf130,0.0005452,-0.372877774,0.281,0.439,1,-1.294933286,,,
Tcaim,0.000550019,-0.373267441,0.141,0.262,1,-1.295283091,,,
Peli2,6.92E-05,-0.373813536,0.319,0.49,1,-1.29577348,,,
Asb15,0.00281158,-0.374884355,0.162,0.285,1,-1.296735606,,,
Pts,0.001780467,-0.375366827,0.141,0.254,1,-1.297169338,,,
Srek1,0.000535895,-0.375469765,0.681,0.798,1,-1.297261895,,,
Usp8,6.47E-05,-0.376432566,0.286,0.473,1,-1.298127929,,,
Tln2,0.002488303,-0.377250989,0.481,0.607,1,-1.29886455,,,
Rmnd1,0.001581022,-0.377354747,0.2,0.319,1,-1.298957966,,,
Veph1,0.002275249,-0.37769674,0.259,0.399,1,-1.299265923,,,
Tomm70a,0.009810405,-0.377776386,0.243,0.342,1,-1.299337653,,,
Epb41l3,0.002548215,-0.377993984,0.103,0.202,1,-1.299533644,,,
Tbc1d19,0.001298996,-0.378882706,0.146,0.262,1,-1.300334422,,,
Pdgfd,7.81E-05,-0.380409907,0.2,0.373,1,-1.301711653,,,
Bcl2,0.000823514,-0.38066153,0.162,0.299,1,-1.301938707,,,
Gm47283,4.96E-06,-0.381129454,0.205,0.413,0.160139559,-1.302361046,,,
Col4a4,0.013332351,-0.381271428,0.562,0.638,1,-1.302489216,,,
Chd9,7.87E-05,-0.381704184,0.6,0.746,1,-1.302879974,,,
Ntn1,3.78E-05,-0.3820979,0.027,0.14,1,-1.303235582,,,
Tm9sf3,0.002008302,-0.382319896,0.308,0.444,1,-1.303436134,,,
Tbcel,0.000630261,-0.382537293,0.119,0.239,1,-1.303632562,,,
Etv1,4.35E-06,-0.382982906,0.022,0.151,0.140495946,-1.304035284,,,
Dgkh,0.000211643,-0.383139565,0.032,0.134,1,-1.304176894,,,
Adra1a,9.46E-06,-0.384845106,0.022,0.145,0.305346417,-1.305719592,,,
Sord,1.75E-05,-0.385381778,0.027,0.148,0.565167195,-1.3062054,,,
Tet2,0.001864763,-0.385654232,0.341,0.473,1,-1.306452102,,,
Sufu,0.000401338,-0.385807113,0.184,0.313,1,-1.306590552,,,
Pde3b,0.000687271,-0.386806608,0.227,0.376,1,-1.307496068,,,
Ptprf,0.000508981,-0.388223853,0.162,0.293,1,-1.30878113,,,
Akap13,1.96E-05,-0.388772276,0.4,0.587,0.63142303,-1.309278742,,,
Itga1,5.76E-05,-0.389176076,0.238,0.405,1,-1.309645251,,,
Cdk19,0.000992432,-0.389218334,0.162,0.285,1,-1.309683613,,,
Phf14,2.70E-06,-0.389631595,0.416,0.655,0.087037996,-1.310058826,,,
Chn2,0.00176892,-0.390098585,0.065,0.157,1,-1.310482951,,,
Ppp1r21,0.000158246,-0.39161135,0.092,0.219,1,-1.311857804,,,
Man1a,0.000412263,-0.391863331,0.195,0.339,1,-1.312086952,,,
Kcnip4,0.005286167,-0.393200516,0.032,0.1,1,-1.313303645,,,
Apex2,0.000128925,-0.395090234,0.097,0.231,1,-1.315025006,,,
Rbm26,0.000893129,-0.39605673,0.546,0.681,1,-1.315906269,,,
Nfib,0.000955331,-0.398100391,0.524,0.672,1,-1.317771647,,,
Mthfd1,0.000936446,-0.39819649,0.481,0.632,1,-1.317859427,,,
Bcat2,0.000532686,-0.398833932,0.114,0.234,1,-1.318441841,,,
Kcnc3,0.000140451,-0.399733011,0.049,0.157,1,-1.319263742,,,
Gm19951,0.000323929,-0.400333674,0.362,0.553,1,-1.319813128,,,
Lrp2,0.000108677,-0.400509074,0.032,0.142,1,-1.319973598,,,
Sil1,9.86E-05,-0.402417293,0.27,0.447,1,-1.321720652,,,
Tmem135,4.26E-05,-0.402674394,0.503,0.675,1,-1.321956215,,,
Kynu,8.28E-06,-0.402888353,0.016,0.134,0.267129365,-1.322152283,,,
Rasal2,0.000227715,-0.403790758,0.308,0.462,1,-1.322979547,,,
Exoc6,1.93E-06,-0.40426866,0.341,0.564,0.062143153,-1.323417865,,,
Acss3,0.000164243,-0.405097214,0.07,0.194,1,-1.324178135,,,
Glis1,0.000122552,-0.407342996,0.016,0.111,1,-1.326241032,,,
Gcnt1,2.00E-06,-0.408252372,0.011,0.137,0.064428562,-1.327077267,,,
Rdh16,2.85E-05,-0.408767142,0.016,0.123,0.918441392,-1.327550868,,,
Itgb4,0.00023517,-0.409261992,0.054,0.162,1,-1.328006301,,,
Ripor2,0.020360704,-0.409700338,0.411,0.513,1,-1.328409862,,,
Pcca,0.000158,-0.411036401,0.514,0.652,1,-1.329640656,,,
Nisch,1.00E-05,-0.411396044,0.341,0.55,0.323045609,-1.329972158,,,
Pcdh9,1.14E-05,-0.413045251,0.038,0.171,0.366426809,-1.331493375,,,
Nr3c1,0.000199909,-0.413051585,0.286,0.464,1,-1.331499221,,,
Gm43376,0.001349849,-0.413416999,0.276,0.41,1,-1.331836514,,,
B4galt1,0.000552444,-0.413419176,0.097,0.219,1,-1.331838524,,,
Pcyt2,1.30E-05,-0.414750121,0.076,0.225,0.418550616,-1.333067766,,,
Nsd1,6.62E-05,-0.415487126,0.643,0.812,1,-1.333748941,,,
Gas6,2.48E-05,-0.415812007,0.13,0.285,0.800220339,-1.334049323,,,
Sdc2,0.000786823,-0.415823038,0.216,0.356,1,-1.334059523,,,
Efcab2,1.29E-05,-0.41593714,0.065,0.211,0.41487767,-1.334165038,,,
1110019D14Rik,2.21E-05,-0.41731013,0.103,0.259,0.711523439,-1.335435345,,,
Ppargc1b,0.000723636,-0.418896032,0.314,0.459,1,-1.336904147,,,
Lrp6,0.000277077,-0.4202407,0.416,0.595,1,-1.338150794,,,
Pex7,0.000617019,-0.420244134,0.162,0.299,1,-1.338153979,,,
Clmn,0.00134849,-0.420338051,0.519,0.621,1,-1.338241094,,,
Frrs1,4.26E-06,-0.421462142,0.108,0.279,0.137395889,-1.339284205,,,
Pak1,6.01E-06,-0.421582315,0.054,0.199,0.19400127,-1.339395769,,,
Commd10,0.000455367,-0.421634179,0.135,0.268,1,-1.339443919,,,
Impact,0.000792398,-0.422028297,0.249,0.373,1,-1.339809882,,,
Hmx2,0.000546951,-0.423275477,0.319,0.487,1,-1.340968619,,,
Dnajc13,0.000126536,-0.424181586,0.492,0.604,1,-1.341811102,,,
Svopl,0.000117517,-0.425093602,0.524,0.689,1,-1.342659612,,,
Aspa,0.000824156,-0.425986986,0.027,0.111,1,-1.343491307,,,
Cacna1e,0.000398844,-0.426296649,0.324,0.484,1,-1.343779707,,,
Sorbs1,9.89E-06,-0.426486383,0.07,0.219,0.319093843,-1.343956444,,,
Myo5c,0.000349533,-0.428043844,0.108,0.236,1,-1.345408096,,,
Thsd7a,0.00032007,-0.42840282,0.578,0.744,1,-1.345742905,,,
Papola,0.001544326,-0.428419476,0.541,0.644,1,-1.345758442,,,
Eri3,9.96E-05,-0.430053431,0.281,0.456,1,-1.347283473,,,
Map3k13,1.93E-05,-0.430123156,0.059,0.197,0.622846646,-1.347348588,,,
Zeb2,3.20E-05,-0.430284131,0.049,0.179,1,-1.347498933,,,
Smarca2,0.000195794,-0.431563902,0.4,0.567,1,-1.348694789,,,
4732463B04Rik,0.000114149,-0.431786093,0.319,0.467,1,-1.348902519,,,
Bckdhb,5.14E-05,-0.432577029,0.286,0.467,1,-1.349642238,,,
Slc47a1,0.000305816,-0.432919308,0.032,0.131,1,-1.349962478,,,
Tmem61,0.00020589,-0.433246566,0.059,0.174,1,-1.350268735,,,
Cit,6.65E-05,-0.43396521,0.076,0.208,1,-1.350941507,,,
Ddx10,0.000117171,-0.436082117,0.2,0.368,1,-1.352925236,,,
Cdk6,1.43E-05,-0.436115561,0.065,0.205,0.462416482,-1.3529566,,,
Gpam,0.000134722,-0.436843736,0.168,0.313,1,-1.353639653,,,
Abcc2,0.000617547,-0.440087866,0.027,0.114,1,-1.356686953,,,
Mdh1,0.000292845,-0.440804698,0.254,0.413,1,-1.357361218,,,
Greb1l,5.20E-06,-0.441895163,0.043,0.185,0.167727106,-1.358387571,,,
Slc25a13,4.92E-05,-0.443446884,0.232,0.41,1,-1.359849399,,,
Rsrp1,0.00073131,-0.445024167,0.351,0.496,1,-1.36133692,,,
Mb21d2,0.000264563,-0.445137562,0.157,0.296,1,-1.361443925,,,
Anapc1,0.000308336,-0.445764229,0.27,0.413,1,-1.362035427,,,
Stap1,0.002295607,-0.445924886,0.222,0.336,1,-1.36218711,,,
Prex2,1.95E-05,-0.449096664,0.038,0.162,0.628065265,-1.365185185,,,
Lyst,0.000865881,-0.449229398,0.281,0.419,1,-1.365310794,,,
Plcl1,1.50E-05,-0.449313353,0.541,0.744,0.48313749,-1.365390249,,,
Tbc1d32,1.62E-05,-0.449366069,0.124,0.293,0.522546186,-1.36544014,,,
Klf13,1.02E-05,-0.449841054,0.189,0.368,0.327574747,-1.365889764,,,
Adk,9.15E-05,-0.449944716,0.551,0.695,1,-1.365987911,,,
Ipcef1,9.61E-06,-0.450678434,0.454,0.672,0.30993393,-1.366682795,,,
Maml2,5.59E-05,-0.452414467,0.362,0.567,1,-1.36832835,,,
Plekha6,8.38E-05,-0.45331053,0.081,0.208,1,-1.369178488,,,
Tor1aip2,0.001340433,-0.453486488,0.238,0.356,1,-1.369345489,,,
Zdhhc14,0.00650265,-0.454061873,0.389,0.51,1,-1.36989173,,,
Kcnc2,9.13E-05,-0.454512871,0.016,0.111,1,-1.370320035,,,
Trim7,2.07E-05,-0.454872488,0.016,0.125,0.668427141,-1.370661654,,,
Arsb,0.00019446,-0.455213164,0.135,0.271,1,-1.370985359,,,
Atp5a1,0.000240134,-0.459889989,0.114,0.242,1,-1.375436932,,,
Alcam,9.59E-05,-0.460130913,0.6,0.795,1,-1.375666643,,,
A330023F24Rik,8.87E-05,-0.462686913,0.227,0.387,1,-1.378106051,,,
Ehhadh,1.25E-05,-0.463410184,0.005,0.108,0.402238538,-1.378797114,,,
Dock9,5.77E-05,-0.464544287,0.259,0.425,1,-1.379881413,,,
Tango2,0.000170866,-0.464687456,0.151,0.288,1,-1.380018355,,,
Steap2,4.86E-06,-0.465062068,0.157,0.333,0.156927219,-1.380376739,,,
Shld2,1.63E-06,-0.46784972,0.054,0.214,0.052538987,-1.383046555,,,
