rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Gm37245,1.91E-32,0.368374492,0.751,0.648,6.17E-28,1.290897535,,,
Pcyt1a,1.82E-59,0.367228625,0.707,0.544,5.86E-55,1.289872642,,,
Gm48383,9.21E-50,0.36443505,0.315,0.185,2.97E-45,1.287377402,,,
Gpat3,2.77E-26,0.362810106,0.409,0.303,8.93E-22,1.285928213,,,
Sgpp1,5.05E-41,0.362375128,0.402,0.279,1.63E-36,1.285540559,,,
C330002G04Rik,1.99E-29,0.361879473,0.837,0.797,6.44E-25,1.285098972,,,
Egfros,1.51E-45,0.36167392,0.361,0.227,4.86E-41,1.284915886,,,
Gm47167,2.50E-69,0.361379739,0.336,0.178,8.06E-65,1.284653905,,,
5330438D12Rik,2.30E-51,0.361012921,0.498,0.358,7.43E-47,1.284327311,,,
Mgll,6.31E-98,0.36029999,0.211,0.067,2.04E-93,1.283692797,,,
Ate1,7.48E-74,0.359319509,0.382,0.216,2.41E-69,1.282820673,,,
Aig1,7.31E-47,0.358850502,0.524,0.385,2.36E-42,1.282403708,,,
Tesk2,4.86E-34,0.357755199,0.688,0.578,1.57E-29,1.281430468,,,
Acat2,5.16E-29,0.356640819,0.392,0.282,1.66E-24,1.280441036,,,
Ipmk,5.85E-20,0.356028995,0.575,0.485,1.89E-15,1.279898137,,,
Chpt1,1.61E-14,0.355792236,0.884,0.888,5.20E-10,1.279688112,,,
D630045J12Rik,4.39E-52,0.355387229,0.751,0.62,1.42E-47,1.279328915,,,
Pex11a,2.76E-99,0.354452784,0.365,0.172,8.90E-95,1.278500553,,,
Sik3,5.36E-99,0.351906223,0.981,0.974,1.73E-94,1.276245809,,,
Polr3h,3.22E-65,0.351296005,0.426,0.259,1.04E-60,1.275706108,,,
Cyp4a10,6.98E-66,0.348972928,0.222,0.097,2.25E-61,1.273653575,,,
Decr1,5.34E-78,0.347828817,0.43,0.251,1.72E-73,1.27264392,,,
Lrrc4,2.80E-51,0.347307368,0.438,0.29,9.02E-47,1.272184018,,,
Apob,1.69E-48,0.346848161,0.48,0.328,5.45E-44,1.271779149,,,
2210408F21Rik,2.10E-40,0.344405088,0.788,0.697,6.79E-36,1.269627329,,,
Fam111a,1.87E-33,0.34436092,0.304,0.202,6.02E-29,1.26958846,,,
Ccdc73,7.71E-83,0.34405047,0.223,0.084,2.49E-78,1.26931529,,,
Arhgef28,2.89E-68,0.343320987,0.966,0.955,9.32E-64,1.268673637,,,
Etfdh,1.14E-66,0.342443619,0.356,0.203,3.69E-62,1.267902334,,,
Nceh1,5.69E-36,0.341125864,0.753,0.663,1.83E-31,1.266744763,,,
Anapc15,1.81E-50,0.340377794,0.402,0.258,5.84E-46,1.266088097,,,
Gm15261,3.07E-36,0.340228419,0.434,0.308,9.91E-32,1.265957014,,,
Gm15563,9.84E-50,0.338688617,0.379,0.24,3.17E-45,1.264606567,,,
Creb3l3,1.34E-127,0.337868769,0.129,0.004,4.32E-123,1.263888127,,,
Eci2,9.99E-71,0.337351567,0.478,0.298,3.22E-66,1.263435108,,,
Dab1,2.25E-71,0.336525262,0.279,0.133,7.26E-67,1.262711682,,,
Adra1a,4.02E-46,0.331656748,0.887,0.805,1.30E-41,1.258457721,,,
Ppara,2.49E-66,0.331317918,0.986,0.978,8.02E-62,1.258162195,,,
Fgf1,5.87E-27,0.329540168,0.538,0.417,1.89E-22,1.256612789,,,
Immp2l,5.99E-57,0.328845859,0.942,0.909,1.93E-52,1.256008179,,,
Abhd17c,1.17E-37,0.328639389,0.74,0.623,3.79E-33,1.25582844,,,
Cpt2,3.13E-106,0.327369155,0.304,0.124,1.01E-101,1.254723221,,,
Gm36975,1.58E-44,0.325319895,0.612,0.466,5.10E-40,1.252942228,,,
Keg1,2.78E-15,0.324779799,0.914,0.913,8.98E-11,1.252473257,,,
4732463B04Rik,6.40E-42,0.323046645,0.542,0.395,2.06E-37,1.250969525,,,
4931406C07Rik,1.02E-38,0.323018089,0.81,0.709,3.30E-34,1.250944765,,,
Epb41,1.92E-60,0.322609341,0.965,0.952,6.20E-56,1.250590394,,,
Arnt2,1.05E-62,0.322478367,0.372,0.212,3.38E-58,1.250476865,,,
Gsdme,4.63E-44,0.322305329,0.37,0.25,1.49E-39,1.250326891,,,
Phyh,6.90E-28,0.321115759,0.675,0.582,2.23E-23,1.249296363,,,
Lonp2,7.91E-52,0.320349619,0.801,0.68,2.55E-47,1.248633103,,,
Npl,2.42E-45,0.320313474,0.267,0.149,7.80E-41,1.24860182,,,
Gm13919,2.36E-56,0.319483812,0.391,0.237,7.63E-52,1.247883983,,,
Prrg4,7.58E-82,0.319460906,0.159,0.043,2.45E-77,1.247864171,,,
Fmo2,1.32E-27,0.319447033,0.725,0.628,4.24E-23,1.247852171,,,
Eno1,6.81E-61,0.319351764,0.325,0.191,2.20E-56,1.247769771,,,
Dlg2,5.99E-27,0.318849383,0.304,0.209,1.93E-22,1.247335344,,,
Rarb,1.79E-54,0.316826196,0.219,0.105,5.78E-50,1.245587348,,,
Gm50368,2.62E-54,0.314609052,0.187,0.081,8.45E-50,1.243674591,,,
Selenop,4.18E-13,0.311534307,0.401,0.34,1.35E-08,1.241026831,,,
Mpp5,2.15E-37,0.310979913,0.749,0.65,6.92E-33,1.240550025,,,
Gm47371,3.18E-63,0.309453794,0.19,0.076,1.03E-58,1.239238434,,,
Mlph,4.90E-51,0.30927999,0.221,0.108,1.58E-46,1.239089149,,,
Sh3d19,1.09E-43,0.308858319,0.932,0.882,3.51E-39,1.238727042,,,
Hnf4g,1.00E-28,0.308774103,0.677,0.579,3.23E-24,1.238654734,,,
Gm14764,6.41E-39,0.307482335,0.462,0.33,2.07E-34,1.237546157,,,
Gm30613,5.08E-45,0.304728383,0.167,0.074,1.64E-40,1.235186066,,,
P2rx4,7.01E-47,0.304331034,0.434,0.29,2.26E-42,1.234845916,,,
Gys1,2.13E-54,0.303118239,0.401,0.248,6.87E-50,1.233808285,,,
Fkbp5,8.52E-45,0.303072144,0.955,0.943,2.75E-40,1.233768864,,,
Sh3tc2,4.19E-34,0.303065016,0.613,0.491,1.35E-29,1.233762769,,,
Tfcp2l1,2.05E-12,0.302789709,0.778,0.767,6.62E-08,1.233527354,,,
Gm13684,5.27E-51,0.302783474,0.354,0.215,1.70E-46,1.233522024,,,
Susd3,3.92E-40,0.301311748,0.638,0.503,1.26E-35,1.232264322,,,
Mogat1,5.97E-114,0.296054564,0.203,0.048,1.93E-109,1.227782119,,,
Msi2,1.63E-30,0.295243309,0.97,0.959,5.26E-26,1.227091907,,,
Nfkbiz,3.62E-39,0.293971238,0.347,0.227,1.17E-34,1.226010418,,,
Nrep,1.31E-94,0.291542978,0.109,0.008,4.22E-90,1.223948604,,,
Camk2d,1.34E-39,0.290273342,0.693,0.572,4.31E-35,1.222871949,,,
Gm37240,3.88E-35,0.28957926,0.59,0.472,1.25E-30,1.222283765,,,
Adap2os,3.77E-38,0.289066529,0.428,0.298,1.22E-33,1.221849445,,,
Slc22a23,2.55E-24,0.288733611,0.797,0.708,8.23E-20,1.221567522,,,
Aldh1a1,1.06E-49,0.288614578,0.198,0.092,3.42E-45,1.221466738,,,
Foxn3,1.39E-43,0.286818474,0.93,0.881,4.49E-39,1.219947002,,,
Gm15886,6.76E-51,0.286792684,0.248,0.129,2.18E-46,1.219925194,,,
Cyp27a1,4.20E-20,0.285875418,0.435,0.342,1.36E-15,1.219149811,,,
Polr3e,1.11E-28,0.285653982,0.722,0.646,3.59E-24,1.218962701,,,
Acat3,6.97E-43,0.285270865,0.456,0.315,2.25E-38,1.218639041,,,
Far1os,1.24E-45,0.284981869,0.419,0.278,3.99E-41,1.218394952,,,
Gm5089,5.76E-33,0.28423231,0.358,0.238,1.86E-28,1.217762093,,,
Lims2,1.31E-37,0.284141821,0.514,0.369,4.24E-33,1.217685715,,,
Decr2,3.55E-71,0.28367847,0.274,0.125,1.14E-66,1.217294692,,,
Slc7a7,3.07E-21,0.283181116,0.835,0.777,9.90E-17,1.216875116,,,
Ctsl,1.36E-15,0.281891777,0.388,0.32,4.38E-11,1.215788078,,,
Scpep1os,9.77E-42,0.27861313,0.269,0.153,3.15E-37,1.213028234,,,
Plcb1,3.90E-58,0.278401805,0.978,0.963,1.26E-53,1.212850563,,,
Sugct,3.49E-42,0.27837115,0.951,0.934,1.13E-37,1.212824792,,,
Zfp568,1.28E-35,0.273469406,0.349,0.23,4.12E-31,1.208711054,,,
Pard3bos1,1.13E-54,0.273117288,0.234,0.114,3.65E-50,1.208416081,,,
Gm15283,3.01E-57,0.272954735,0.253,0.128,9.72E-53,1.208279933,,,
4930533B01Rik,4.40E-74,0.271424382,0.142,0.038,1.42E-69,1.206998917,,,
Manf,1.94E-45,0.271043236,0.372,0.24,6.27E-41,1.206680082,,,
4930402H24Rik,1.27E-46,0.270914575,0.934,0.866,4.10E-42,1.206572474,,,
Plxna2,1.30E-36,0.270433961,0.353,0.235,4.18E-32,1.206170588,,,
Cyp27b1,1.92E-46,0.269729127,0.286,0.16,6.20E-42,1.205581453,,,
Cdh2,1.12E-34,0.268023646,0.401,0.275,3.63E-30,1.204157118,,,
Pptc7,9.30E-36,0.26694974,0.577,0.44,3.00E-31,1.203261107,,,
Pawr,4.35E-12,0.266815477,0.865,0.86,1.40E-07,1.203149131,,,
Acvr2b,3.12E-35,0.265861994,0.255,0.152,1.01E-30,1.202354228,,,
Gm43948,9.97E-59,0.265477943,0.174,0.067,3.22E-54,1.202034199,,,
Ptpn1,2.26E-36,0.265312527,0.527,0.39,7.28E-32,1.201896385,,,
Ptprd,1.27E-49,0.265286871,0.996,0.993,4.10E-45,1.201875011,,,
Col27a1,3.02E-17,0.264574743,0.838,0.764,9.73E-13,1.201281901,,,
Klf9,3.75E-35,0.264099772,0.853,0.779,1.21E-30,1.200886474,,,
Anks1,3.48E-38,0.263712298,0.744,0.608,1.12E-33,1.200563987,,,
Fh1,2.62E-35,0.263154772,0.361,0.246,8.47E-31,1.200100122,,,
Igfbp4,3.04E-30,0.262665142,0.763,0.676,9.80E-26,1.199692895,,,
Tbc1d14,1.89E-22,0.262369044,0.711,0.607,6.11E-18,1.199446695,,,
Jun,1.01E-60,0.261821522,0.237,0.108,3.25E-56,1.198991575,,,
Inpp5b,1.90E-33,0.260608223,0.759,0.657,6.14E-29,1.197983654,,,
4930545L23Rik,4.18E-42,0.260419912,0.199,0.101,1.35E-37,1.197827295,,,
Gm48765,2.48E-33,0.260083457,0.249,0.154,7.99E-29,1.197547979,,,
3110021N24Rik,4.59E-49,0.259987383,0.246,0.129,1.48E-44,1.197468232,,,
Angpt1,1.38E-22,0.258118572,0.709,0.623,4.45E-18,1.195918083,,,
Mttp,6.78E-39,0.25783906,0.29,0.179,2.19E-34,1.195686405,,,
Gm26749,1.48E-36,0.257644252,0.303,0.194,4.78E-32,1.195524961,,,
Tbc1d1,3.77E-22,0.256841029,0.755,0.672,1.22E-17,1.194859535,,,
Rbpms,1.52E-30,0.256353277,0.923,0.922,4.90E-26,1.194455641,,,
Tbl1xr1,2.80E-29,0.256075369,0.714,0.624,9.04E-25,1.194225574,,,
2610020C07Rik,5.51E-42,0.255577384,0.323,0.201,1.78E-37,1.193813426,,,
Sec24d,1.65E-39,0.255484401,0.263,0.155,5.34E-35,1.193736486,,,
Asap1,1.96E-35,0.255387943,0.343,0.236,6.32E-31,1.193656676,,,
Lrmda,6.26E-44,0.254931441,0.976,0.972,2.02E-39,1.193279035,,,
Gm31718,1.22E-11,0.254349077,0.472,0.396,3.94E-07,1.192797449,,,
Mar-05,7.15E-48,0.254156172,0.482,0.329,2.31E-43,1.192637969,,,
Gns,2.73E-27,0.253859799,0.718,0.619,8.81E-23,1.19239299,,,
Pik3c2g,8.92E-51,0.253466703,0.977,0.965,2.88E-46,1.192068139,,,
4921511C10Rik,3.71E-43,0.251355228,0.209,0.11,1.20E-38,1.190324748,,,
Agrp,2.39E-44,0.250494708,0.233,0.125,7.72E-40,1.189614971,,,
Dgat2,1.42E-17,0.2502338,0.502,0.4,4.57E-13,1.189399851,,,
Prex2,1.04E-10,-0.250375726,0.351,0.384,3.35E-06,-1.189516865,,,
Rbm33,2.63E-14,-0.250621954,0.471,0.499,8.50E-10,-1.189719899,,,
Mlec,1.62E-20,-0.250959481,0.321,0.385,5.22E-16,-1.189998274,,,
Rdx,2.35E-13,-0.251773215,0.552,0.573,7.59E-09,-1.190669667,,,
Mfsd4b5,1.94E-24,-0.25223143,0.522,0.594,6.25E-20,-1.191047896,,,
Aldh8a1,1.75E-17,-0.252303969,0.534,0.565,5.64E-13,-1.191107784,,,
Cryzl2,1.20E-15,-0.254135322,0.417,0.464,3.87E-11,-1.192620733,,,
Ivd,1.66E-16,-0.254190228,0.428,0.458,5.36E-12,-1.192666122,,,
Sypl,1.43E-17,-0.254258843,0.329,0.384,4.61E-13,-1.192722847,,,
Slc5a11,2.40E-25,-0.254643521,0.183,0.257,7.74E-21,-1.193040915,,,
Slc35e3,2.87E-17,-0.254655077,0.25,0.297,9.26E-13,-1.193050471,,,
Ttc39c,2.51E-20,-0.254758461,0.281,0.347,8.09E-16,-1.193135969,,,
Gria3,5.26E-28,-0.254949689,0.616,0.671,1.70E-23,-1.193294129,,,
Kif16b,2.95E-19,-0.255174124,0.646,0.665,9.52E-15,-1.193479779,,,
Cth,2.93E-34,-0.25562963,0.201,0.293,9.46E-30,-1.19385666,,,
Stxbp4,4.00E-18,-0.255866178,0.401,0.448,1.29E-13,-1.194052424,,,
ccdc198,1.12E-38,-0.256125412,0.101,0.181,3.61E-34,-1.194266999,,,
B4galnt3,3.69E-14,-0.256306522,0.349,0.387,1.19E-09,-1.194416932,,,
Ppm1h,2.91E-27,-0.256515636,0.841,0.873,9.40E-23,-1.194590071,,,
Hsd3b2,8.13E-23,-0.256717303,0.538,0.587,2.62E-18,-1.194757069,,,
Ptms,1.28E-121,-0.256754522,0.046,0.187,4.13E-117,-1.194787892,,,
Macf1,1.13E-27,-0.256995163,0.836,0.864,3.63E-23,-1.194987198,,,
Nr3c1,1.32E-18,-0.257193478,0.54,0.586,4.26E-14,-1.195151475,,,
Pah,5.06E-35,-0.257264604,0.868,0.887,1.63E-30,-1.195210398,,,
Abcc2,1.15E-35,-0.258200468,0.869,0.911,3.71E-31,-1.195985972,,,
Smtn,1.60E-22,-0.258203676,0.152,0.212,5.16E-18,-1.195988631,,,
Lap3,1.06E-65,-0.258253629,0.086,0.196,3.42E-61,-1.196030043,,,
Mdh1,8.76E-30,-0.258928333,0.351,0.458,2.83E-25,-1.19658952,,,
Ankrd29,2.79E-20,-0.259032576,0.171,0.231,9.01E-16,-1.196675984,,,
Lpl,5.25E-75,-0.259221908,0.053,0.16,1.69E-70,-1.19683304,,,
Glyctk,1.63E-16,-0.259339693,0.278,0.328,5.25E-12,-1.196930756,,,
Cradd,3.84E-17,-0.260139974,0.494,0.532,1.24E-12,-1.197594893,,,
Tmem30a,1.72E-21,-0.260470634,0.292,0.36,5.55E-17,-1.197869408,,,
Hpcal1,1.29E-16,-0.260504562,0.387,0.432,4.15E-12,-1.197897579,,,
Maml2,6.17E-140,-0.261096347,0.001,0.102,1.99E-135,-1.19838905,,,
Ace2,2.73E-31,-0.261140883,0.094,0.164,8.80E-27,-1.198426045,,,
Slc3a1,6.10E-24,-0.261235534,0.516,0.58,1.97E-19,-1.198504673,,,
Gtf2i,5.77E-21,-0.262196089,0.688,0.708,1.86E-16,-1.19930291,,,
Sord,6.38E-35,-0.263209905,0.783,0.842,2.06E-30,-1.200145985,,,
Trrap,7.47E-17,-0.26430559,0.249,0.296,2.41E-12,-1.201057807,,,
Tmem176b,4.14E-159,-0.264938724,0.007,0.131,1.34E-154,-1.201585013,,,
Rcor3,3.33E-19,-0.265920144,0.289,0.342,1.07E-14,-1.202402692,,,
Fmo5,1.95E-51,-0.265935122,0.136,0.249,6.30E-47,-1.202415175,,,
Fam184a,8.92E-18,-0.266039141,0.393,0.447,2.88E-13,-1.202501873,,,
Fgfr1,9.04E-23,-0.266136699,0.15,0.209,2.92E-18,-1.202583191,,,
Sema4a,1.59E-14,-0.266199331,0.297,0.335,5.13E-10,-1.202635401,,,
Csgalnact1,3.66E-49,-0.266417156,0.055,0.137,1.18E-44,-1.202816994,,,
Hspd1,2.37E-24,-0.267290431,0.339,0.413,7.64E-20,-1.203545289,,,
Gsta2,1.35E-17,-0.267417548,0.375,0.419,4.34E-13,-1.203651339,,,
Arglu1,1.09E-24,-0.267418457,0.438,0.524,3.50E-20,-1.203652097,,,
Ces1d,1.89E-20,-0.267428139,0.476,0.555,6.10E-16,-1.203660176,,,
Skap2,7.46E-14,-0.267595064,0.434,0.46,2.41E-09,-1.203799451,,,
Ddx17,2.27E-22,-0.268242253,0.714,0.763,7.31E-18,-1.204339593,,,
Pkd2,1.03E-17,-0.268515108,0.633,0.659,3.32E-13,-1.20456739,,,
Mme,4.24E-189,-0.2686014,0.003,0.14,1.37E-184,-1.204639441,,,
Srebf2,2.01E-15,-0.268726718,0.346,0.386,6.49E-11,-1.204744085,,,
Zc3h6,3.96E-19,-0.268787204,0.2,0.259,1.28E-14,-1.204794596,,,
Tmem19,1.07E-32,-0.268822222,0.146,0.226,3.45E-28,-1.20482384,,,
Shank2,3.02E-20,-0.268895646,0.648,0.66,9.74E-16,-1.204885159,,,
Serbp1,6.96E-20,-0.269449863,0.379,0.434,2.24E-15,-1.20534811,,,
Ptpdc1,4.46E-21,-0.271587311,0.188,0.245,1.44E-16,-1.207135236,,,
Slc18a1,1.02E-12,-0.272358248,0.564,0.597,3.28E-08,-1.207780468,,,
Bdh2,1.95E-20,-0.272784115,0.552,0.58,6.28E-16,-1.208137044,,,
Hsph1,1.44E-30,-0.273191242,0.256,0.34,4.64E-26,-1.208478027,,,
Upp2,2.13E-22,-0.273795219,0.25,0.32,6.88E-18,-1.208984056,,,
Evc,2.74E-15,-0.274050734,0.272,0.322,8.83E-11,-1.209198198,,,
Grina,1.33E-79,-0.274758817,0.155,0.311,4.28E-75,-1.209791825,,,
Dmxl1,2.66E-34,-0.27520623,0.889,0.893,8.57E-30,-1.210167067,,,
Mccc1,1.23E-20,-0.275902756,0.449,0.491,3.96E-16,-1.210751471,,,
Iqsec1,4.18E-20,-0.27661602,0.478,0.522,1.35E-15,-1.211350211,,,
Garem1,1.88E-22,-0.276620533,0.346,0.407,6.07E-18,-1.211354,,,
Pcx,7.31E-36,-0.276673798,0.732,0.776,2.36E-31,-1.211398725,,,
Fah,2.50E-18,-0.27672987,0.337,0.397,8.06E-14,-1.211445808,,,
Gm30097,2.05E-22,-0.278020158,0.11,0.17,6.61E-18,-1.212529761,,,
Cemip2,1.44E-18,-0.279146355,0.255,0.303,4.64E-14,-1.213476656,,,
Echdc2,1.02E-50,-0.279531561,0.307,0.443,3.28E-46,-1.213800703,,,
Lamp1,3.67E-45,-0.279985808,0.323,0.446,1.18E-40,-1.21418294,,,
Dnajc12,6.52E-33,-0.280773052,0.197,0.286,2.10E-28,-1.214845672,,,
Adamts9,1.15E-21,-0.280996855,0.36,0.417,3.70E-17,-1.215034143,,,
Cacna1d,3.02E-77,-0.281647733,0.047,0.15,9.75E-73,-1.215582435,,,
Tfec,3.35E-22,-0.282013464,0.246,0.311,1.08E-17,-1.21589063,,,
Trps1,1.05E-42,-0.282750554,0.89,0.928,3.39E-38,-1.216512002,,,
2610037D02Rik,7.63E-26,-0.282815061,0.347,0.422,2.46E-21,-1.216566397,,,
Slc9a2,1.15E-20,-0.285059421,0.236,0.297,3.70E-16,-1.218460448,,,
Svil,6.73E-18,-0.285379913,0.404,0.449,2.17E-13,-1.218731157,,,
Gm39033,2.22E-50,-0.286155118,0.077,0.169,7.15E-46,-1.219386195,,,
Papss2,7.69E-34,-0.286686527,0.39,0.489,2.48E-29,-1.219835432,,,
Mthfd1,1.53E-25,-0.287284922,0.496,0.548,4.93E-21,-1.220341495,,,
Hivep1,3.23E-19,-0.287359196,0.286,0.337,1.04E-14,-1.220404323,,,
Abtb2,6.73E-25,-0.287599184,0.355,0.43,2.17E-20,-1.220607351,,,
Cbs,1.36E-109,-0.287640001,0.045,0.174,4.40E-105,-1.220641885,,,
Patj,9.00E-28,-0.288200583,0.723,0.751,2.90E-23,-1.221116277,,,
Slc25a21,1.03E-41,-0.288287807,0.914,0.95,3.33E-37,-1.221190107,,,
Dhtkd1,7.37E-22,-0.288531626,0.477,0.53,2.38E-17,-1.221396508,,,
1700012D14Rik,8.46E-27,-0.29098555,0.236,0.316,2.73E-22,-1.223475787,,,
Pacsin2,2.13E-28,-0.291507497,0.516,0.568,6.87E-24,-1.223918503,,,
Crocc,3.29E-16,-0.291550465,0.33,0.365,1.06E-11,-1.223954956,,,
Hnrnpu,8.25E-29,-0.292589163,0.586,0.677,2.66E-24,-1.224836485,,,
Pik3ca,1.57E-18,-0.29332188,0.523,0.56,5.07E-14,-1.225458714,,,
Ccdc107,4.91E-79,-0.294686372,0.19,0.358,1.59E-74,-1.226618293,,,
Mtus1,1.70E-30,-0.294768018,0.755,0.785,5.47E-26,-1.226687713,,,
Micos10,1.42E-70,-0.295018273,0.129,0.26,4.57E-66,-1.226900517,,,
Crim1,3.45E-35,-0.295047556,0.666,0.731,1.11E-30,-1.22692542,,,
Kank1,1.38E-23,-0.295392537,0.366,0.425,4.44E-19,-1.227218841,,,
Slc25a48,4.53E-39,-0.295636706,0.104,0.185,1.46E-34,-1.227426559,,,
Kmt2d,2.36E-26,-0.296583916,0.181,0.248,7.62E-22,-1.228232698,,,
Clec2d,1.25E-59,-0.296652664,0.26,0.409,4.02E-55,-1.228291228,,,
Neu1,1.42E-13,-0.297075401,0.489,0.517,4.57E-09,-1.228651193,,,
Pde4b,1.62E-27,-0.297654251,0.195,0.268,5.21E-23,-1.229144261,,,
Pepd,6.25E-25,-0.29855726,0.558,0.613,2.02E-20,-1.229913846,,,
Atp5l,5.99E-141,-0.299224568,0.014,0.136,1.93E-136,-1.230482866,,,
Sardh,5.33E-16,-0.299606939,0.348,0.379,1.72E-11,-1.230809034,,,
4932438A13Rik,4.09E-27,-0.300334958,0.599,0.647,1.32E-22,-1.231430287,,,
Eif4g2,5.82E-30,-0.300464701,0.451,0.551,1.88E-25,-1.231541037,,,
Tulp3,1.78E-28,-0.302100881,0.449,0.525,5.73E-24,-1.232938536,,,
Trim7,6.83E-32,-0.302281543,0.545,0.63,2.20E-27,-1.233092941,,,
Cldn10,2.30E-30,-0.302287292,0.654,0.7,7.41E-26,-1.233097855,,,
Galnt14,1.63E-49,-0.302880765,0.862,0.905,5.27E-45,-1.233605212,,,
Dock8,1.97E-21,-0.302923257,0.496,0.55,6.37E-17,-1.233641545,,,
Lmbrd2,4.50E-31,-0.303519164,0.41,0.489,1.45E-26,-1.234151208,,,
Ddx5,3.33E-29,-0.303815434,0.673,0.751,1.08E-24,-1.234404677,,,
BC024386,5.77E-35,-0.304163431,0.288,0.379,1.86E-30,-1.234702468,,,
Tomm20,3.76E-84,-0.304593825,0.138,0.286,1.21E-79,-1.235070868,,,
Khk,2.05E-75,-0.304756898,0.066,0.179,6.63E-71,-1.23521048,,,
B3gat2,9.14E-23,-0.305069385,0.479,0.533,2.95E-18,-1.235478055,,,
Acsm5,8.31E-21,-0.305551468,0.393,0.443,2.68E-16,-1.235890965,,,
Tdrd3,2.32E-29,-0.306128505,0.289,0.368,7.48E-25,-1.236385385,,,
Zc3h12c,7.32E-33,-0.306448509,0.567,0.635,2.36E-28,-1.236659657,,,
Mast3,2.54E-17,-0.306600637,0.299,0.342,8.20E-13,-1.236790066,,,
Nampt,7.33E-34,-0.306603683,0.407,0.497,2.36E-29,-1.236792678,,,
Ksr2,2.17E-22,-0.306670315,0.518,0.561,7.00E-18,-1.236849801,,,
Ncam2,1.42E-23,-0.306759685,0.226,0.308,4.60E-19,-1.236926423,,,
Ptpn13,1.06E-28,-0.306940585,0.663,0.718,3.41E-24,-1.237081531,,,
Ptpn3,4.68E-23,-0.307202932,0.349,0.409,1.51E-18,-1.237306508,,,
Pam,3.59E-39,-0.307914428,0.809,0.849,1.16E-34,-1.237916863,,,
Ces1e,2.83E-30,-0.30921078,0.158,0.234,9.14E-26,-1.239029709,,,
Parva,4.67E-22,-0.310543494,0.461,0.506,1.51E-17,-1.240174812,,,
Phyhipl,1.07E-38,-0.310625236,0.879,0.898,3.45E-34,-1.240245081,,,
Nat8f1,4.37E-156,-0.310994073,0.007,0.128,1.41E-151,-1.240562201,,,
Rbfox1,8.83E-15,-0.311784614,0.258,0.31,2.85E-10,-1.241242167,,,
Hao2,3.05E-108,-0.312207891,0.041,0.165,9.83E-104,-1.241606393,,,
Pbld1,1.76E-29,-0.313642529,0.759,0.761,5.67E-25,-1.24284168,,,
Itgb8,6.86E-33,-0.314995814,0.701,0.75,2.21E-28,-1.244008044,,,
Rida,3.92E-27,-0.315756684,0.467,0.549,1.26E-22,-1.2446643,,,
Reps2,1.56E-27,-0.315916517,0.362,0.44,5.05E-23,-1.244802202,,,
Sorl1,4.90E-80,-0.316259571,0.099,0.226,1.58E-75,-1.245098235,,,
Acsm2,4.71E-68,-0.316523893,0.946,0.981,1.52E-63,-1.245326375,,,
Pdgfd,7.41E-83,-0.316759165,0.045,0.153,2.39E-78,-1.245529477,,,
Aplp2,2.16E-80,-0.317825779,0.127,0.268,6.96E-76,-1.246450663,,,
Plekha6,1.57E-34,-0.320061036,0.697,0.724,5.07E-30,-1.248383363,,,
Cltrn,2.28E-36,-0.320090985,0.299,0.41,7.37E-32,-1.248409279,,,
Dpyd,3.79E-71,-0.320762066,0.976,0.981,1.22E-66,-1.248990121,,,
Idh2,1.20E-48,-0.320882848,0.31,0.43,3.86E-44,-1.24909469,,,
Acsm1,1.14E-55,-0.321461405,0.394,0.556,3.67E-51,-1.24959571,,,
Cnnm1,1.92E-28,-0.322036031,0.163,0.234,6.18E-24,-1.250093523,,,
Pecr,5.39E-20,-0.322574649,0.599,0.628,1.74E-15,-1.250560322,,,
Cdk8,5.92E-44,-0.32327838,0.842,0.87,1.91E-39,-1.251170481,,,
Wnk4,4.16E-220,-0.32344643,0.016,0.193,1.34E-215,-1.25131623,,,
Gpr137b,2.50E-24,-0.323893807,0.415,0.47,8.06E-20,-1.251704321,,,
Magi1,2.21E-43,-0.324007276,0.846,0.896,7.14E-39,-1.251802772,,,
St8sia6,5.62E-32,-0.324125794,0.273,0.358,1.81E-27,-1.251905612,,,
Atp5b,2.89E-135,-0.324153774,0.038,0.185,9.33E-131,-1.251929892,,,
Eci3,1.14E-75,-0.32423284,0.087,0.206,3.68E-71,-1.251998505,,,
Aass,7.06E-50,-0.324956162,0.869,0.905,2.28E-45,-1.252626376,,,
Arhgap15,1.84E-31,-0.326565111,0.471,0.55,5.93E-27,-1.254024132,,,
Gpam,3.81E-12,-0.327328804,0.459,0.469,1.23E-07,-1.254688127,,,
Mgat3,9.77E-30,-0.328624283,0.294,0.371,3.15E-25,-1.25581529,,,
Fads2,1.07E-40,-0.329232772,0.154,0.241,3.45E-36,-1.25634507,,,
Kl,2.44E-43,-0.330142619,0.512,0.619,7.89E-39,-1.257137644,,,
Etnk1,3.04E-20,-0.330374893,0.467,0.529,9.81E-16,-1.25734006,,,
Pde4c,2.14E-32,-0.330661949,0.301,0.384,6.90E-28,-1.25759026,,,
Plcl1,1.17E-47,-0.330842284,0.802,0.88,3.78E-43,-1.257747467,,,
Srsf2,2.08E-37,-0.332218118,0.431,0.544,6.72E-33,-1.258947497,,,
Car12,1.88E-24,-0.334466291,0.649,0.678,6.08E-20,-1.260910862,,,
Slc28a1,1.43E-32,-0.33807578,0.174,0.253,4.61E-28,-1.264069494,,,
